example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,0,Sam only gave Tom APPLES.,Sam also gave Tom grapes.,C,0,B,0,Sam only gave TOM apples.,Sam also gave Tom grapes.,"... S2 introduces new information about Tom receiving grapes, which is independent of S1's statement about Tom only receiving apples.",0.0,0.0,2,POS,2,f10,audio,gemini,gemini-2.0-flash,20260105_093157,,3
1,0,Sam only gave Mary BANANAS.,Sam didn't give Bill bananas.,B,0,A,0,Sam only gave MARY bananas.,Sam didn't give Bill bananas.,"... S1 states that Mary was the only one who received bananas, which entails that Bill did not receive bananas.",0.0,0.0,2,NEG,1,f10,audio,gemini,gemini-2.0-flash,20260105_093157,,3
2,0,Sam only gave MARY apples.,Sam also gave Mary bananas.,B,1,B,1,Sam only gave MARY apples.,Sam also gave Mary bananas.,"... S2 introduces new information about Mary receiving bananas, which is independent of S1's statement about Mary only receiving apples.",0.0,0.0,1,POS,2,f10,audio,gemini,gemini-2.0-flash,20260105_093157,,3
3,0,Sam only gave SUE apples.,Sam didn't give Rob apples.,A,1,A,1,Sam only gave SUE apples.,Sam didn't give Rob apples.,"... S1 states that Sue was the only one who received apples, which entails that Rob did not receive apples.",0.0,0.0,1,NEG,1,f10,audio,gemini,gemini-2.0-flash,20260105_093157,,3
4,0,Sam only gave BILL bananas.,Sam also gave Bill grapes.,B,1,B,1,Sam only gave BILL bananas.,Sam also gave Bill grapes.,"... S2 introduces new information about Bill receiving grapes, which is independent of S1's statement about Bill only receiving bananas.",0.0,0.0,1,POS,2,f10,audio,gemini,gemini-2.0-flash,20260105_093157,,3
5,0,Sam only gave Rob GRAPES.,Sam didn't give Rob apples.,A,0,B,0,Sam only gave ROB grapes.,Sam didn't give Rob apples.,"... S2 introduces new information about Rob not receiving apples, which is independent of S1's statement about Rob only receiving grapes.",0.0,0.0,2,NEG,2,f10,audio,gemini,gemini-2.0-flash,20260105_093157,,3
6,1,Sam only gave SUE grapes.,Sam also gave Tom grapes.,C,1,C,1,Sam only gave SUE grapes.,Sam also gave Tom grapes.,"... S1 states that Sue was the only one who received grapes, which contradicts S2's statement that Tom also received grapes.",0.0,0.0,1,POS,1,f10,audio,gemini,gemini-2.0-flash,20260105_093157,,3
7,1,Sam only gave ELLEN grapes.,Sam didn't give Rob grapes.,A,1,A,1,Sam only gave ELLEN grapes.,Sam didn't give Rob grapes.,"... S1 states that Ellen was the only one who received grapes, which entails that Rob did not receive grapes.",0.0,0.0,1,NEG,1,f10,audio,gemini,gemini-2.0-flash,20260105_093157,,3
8,0,Sam only gave MARY grapes.,Sam also gave Mary bananas.,B,1,B,1,Sam only gave MARY grapes.,Sam also gave Mary bananas.,"... S2 introduces new information about Mary receiving bananas, which is independent of S1's statement about Mary only receiving grapes.",0.0,0.0,1,POS,2,f10,audio,gemini,gemini-2.0-flash,20260105_093157,,3
9,0,Sam only gave SUE apples.,Sam didn't give Bill apples.,A,1,A,1,Sam only gave SUE apples.,Sam didn't give Bill apples.,"... S1 states that Sue was the only one who received apples, which entails that Bill did not receive apples.",0.0,0.0,1,NEG,1,f10,audio,gemini,gemini-2.0-flash,20260105_093157,,3
