example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,0,Sam only gave Ellen BANANAS.,Sam also gave Rob bananas.,B,0,C,0,Sam only gave ELLEN bananas.,Sam also gave Rob bananas.,"the prosodic focus is on ""Ellen,"" which means Sam did not give bananas to anyone else. But S2 says Sam also gave Rob bananas, directly contradicting that inference.",0.0,0.0,2,POS,1,f8,audio,openai,gpt-audio,20260105_101608,chatcmpl-CubzVmt3wLYKysizwhUMRQM90EZPV,1
1,0,Sam only gave ROB grapes.,Sam also gave Rob oranges.,B,0,C,1,Sam only gave ROB grapes.,Sam also gave Rob oranges.,"the prosodic focus is on ""Rob,"" meaning Sam didn’t give anything else to Rob. S2 states Sam gave Rob oranges, which contradicts that inference.",0.0,0.0,1,POS,2,f8,audio,openai,gpt-audio,20260105_101608,chatcmpl-CubzVmt3wLYKysizwhUMRQM90EZPV,1
2,0,Sam only gave TOM apples.,Sam also gave Bill apples.,C,1,C,1,Sam only gave TOM apples.,Sam also gave Bill apples.,"the prosodic focus is on ""Tom,"" meaning Sam didn’t give apples to anyone else. S2 says Sam also gave Bill apples, creating a contradiction.",0.0,0.0,1,POS,1,f8,audio,openai,gpt-audio,20260105_101608,chatcmpl-CubzVmt3wLYKysizwhUMRQM90EZPV,1
3,0,Sam only gave Mary APPLES.,Sam also gave Mary bananas.,C,0,B,0,Sam only gave MARY apples.,Sam also gave Mary bananas.,"the prosodic focus is on ""apples,"" meaning Sam didn’t give anything else to Mary. S2 talks about bananas, which is a different item. Thus, S2 is independent of the inference about apples.",0.0,0.0,2,POS,2,f8,audio,openai,gpt-audio,20260105_101608,chatcmpl-CubzVmt3wLYKysizwhUMRQM90EZPV,1
4,0,Sam only gave Ellen ORANGES.,Sam also gave Sue oranges.,B,0,C,0,Sam only gave ELLEN oranges.,Sam also gave Sue oranges.,"the prosodic focus is on ""Ellen,"" meaning Sam didn’t give oranges to anyone else. S2 contradicts that by saying Sue also received oranges.",0.0,0.0,2,POS,1,f8,audio,openai,gpt-audio,20260105_101608,chatcmpl-CubzVmt3wLYKysizwhUMRQM90EZPV,1
5,1,Sam only gave Rob ORANGES.,Sam didn't give Rob apples.,A,1,A,0,Sam only gave ROB oranges.,Sam didn't give Rob apples.,"the prosodic focus is on ""Rob,"" meaning Sam didn’t give anything else to Rob. S2 aligns with this by asserting Sam didn’t give Rob apples, making S2 entailed.",0.0,0.0,2,NEG,2,f8,audio,openai,gpt-audio,20260105_101608,chatcmpl-CubzVmt3wLYKysizwhUMRQM90EZPV,1
6,1,Sam only gave Bill BANANAS.,Sam didn't give Ellen bananas.,B,1,B,0,Sam only gave BILL bananas.,Sam didn't give Ellen bananas.,"the prosodic focus is on ""Bill,"" meaning Sam didn’t give bananas to anyone else. S2 is about Ellen and doesn’t follow from or contradict S1. It’s independent.",0.0,0.0,2,NEG,1,f8,audio,openai,gpt-audio,20260105_101608,chatcmpl-CubzVmt3wLYKysizwhUMRQM90EZPV,1
7,1,Sam only gave Rob BANANAS.,Sam also gave Sue bananas.,B,1,B,0,Sam only gave ROB bananas.,Sam also gave Sue bananas.,"the prosodic focus is on ""bananas,"" meaning Sam didn’t give anything else to Rob. S2 involves Sue, not Rob, so it’s independent.",0.0,0.0,2,POS,1,f8,audio,openai,gpt-audio,20260105_101608,chatcmpl-CubzVmt3wLYKysizwhUMRQM90EZPV,1
8,1,Sam only gave Bill BANANAS.,Sam didn't give Mary bananas.,B,1,B,0,Sam only gave BILL bananas.,Sam didn't give Mary bananas.,"the prosodic focus is on ""Bill,"" meaning Sam didn’t give bananas to anyone else. S2 talks about Mary, so it’s unrelated and independent.",0.0,0.0,2,NEG,1,f8,audio,openai,gpt-audio,20260105_101608,chatcmpl-CubzVmt3wLYKysizwhUMRQM90EZPV,1
9,1,Sam only gave Ellen GRAPES.,Sam didn't give Rob grapes.,B,1,B,0,Sam only gave ELLEN grapes.,Sam didn't give Rob grapes.,"the prosodic focus is on ""Ellen,"" meaning Sam didn’t give grapes to anyone else. S2 is about Rob and doesn’t contradict or follow from S1, so it’s independent.",0.0,0.0,2,NEG,1,f8,audio,openai,gpt-audio,20260105_101608,chatcmpl-CubzVmt3wLYKysizwhUMRQM90EZPV,1
