example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,1,Sam only gave Bill BANANAS.,Sam also gave Bill grapes.,C,0,B,0,Sam only gave SUE apples.,Sam didn't give Sue bananas.,the statement that Sam didn't give Sue bananas is independent of the assertion that he only gave her apples. It doesn't contradict or confirm the first sentence directly.,0.34615384615384615,0.5925925925925926,2,POS,2,f7,audio,openai,gpt-audio,20260105_101056,chatcmpl-CubtLk2lA4UGcg4JmR4eYIoJEYqtm,0
1,1,Sam only gave MARY apples.,Sam also gave Ellen apples.,C,0,B,1,Sam only gave ELLEN oranges.,Sam didn't give Tom oranges.,the statement about not giving Tom oranges is independent of the statement that Sam only gave Ellen oranges. It doesn’t entail or contradict S1.,0.37037037037037035,0.5925925925925926,1,POS,1,f7,audio,openai,gpt-audio,20260105_101056,chatcmpl-CubtLk2lA4UGcg4JmR4eYIoJEYqtm,0
2,1,Sam only gave Sue APPLES.,Sam also gave Tom apples.,B,0,A,0,Sam only gave TOM apples.,Sam didn't give Mary apples.,"if Sam only gave Tom apples, it follows that he did not give apples to anyone else, including Mary.",0.125,0.4074074074074074,2,POS,1,f7,audio,openai,gpt-audio,20260105_101056,chatcmpl-CubtLk2lA4UGcg4JmR4eYIoJEYqtm,0
3,1,Sam only gave BILL grapes.,Sam didn't give Bill oranges.,B,0,C,1,Sam only gave TOM apples.,Sam also gave Bill apples.,"the second statement contradicts the first. If Sam only gave Tom apples, then he didn’t give Bill apples.",0.32,0.42857142857142855,1,NEG,2,f7,audio,openai,gpt-audio,20260105_101056,chatcmpl-CubtLk2lA4UGcg4JmR4eYIoJEYqtm,0
4,1,Sam only gave BILL apples.,Sam didn't give Bill bananas.,B,0,A,1,Sam only gave SUE bananas.,Sam didn't give Tom bananas.,"if Sam only gave Sue bananas, it entails that no one else, including Tom, received bananas.",0.36,0.14285714285714285,1,NEG,2,f7,audio,openai,gpt-audio,20260105_101056,chatcmpl-CubtLk2lA4UGcg4JmR4eYIoJEYqtm,0
5,0,Sam only gave SUE apples.,Sam didn't give Sue bananas.,B,0,A,1,Sam only gave MARY grapes.,Sam didn't give Ellen grapes.,"if Sam only gave Mary grapes, then it’s necessarily entailed that he didn’t give grapes to anyone else, including Ellen.",0.32,0.32142857142857145,1,NEG,2,f7,audio,openai,gpt-audio,20260105_101056,chatcmpl-CubtLk2lA4UGcg4JmR4eYIoJEYqtm,0
6,0,Sam only gave ELLEN oranges.,Sam didn't give Tom oranges.,A,1,A,1,Sam only gave BILL oranges.,Sam didn't give Sue oranges.,"if Sam only gave Bill oranges, it entails that Sue did not receive oranges.",0.14814814814814814,0.1111111111111111,1,NEG,1,f7,audio,openai,gpt-audio,20260105_101056,chatcmpl-CubtLk2lA4UGcg4JmR4eYIoJEYqtm,0
7,0,Sam only gave TOM apples.,Sam didn't give Mary apples.,A,0,C,1,Sam only gave TOM bananas.,Sam also gave Tom oranges.,"the second statement contradicts the first: if Sam only gave Tom bananas, then he couldn’t have also given him oranges.",0.2,0.5925925925925926,1,NEG,1,f7,audio,openai,gpt-audio,20260105_101056,chatcmpl-CubtLk2lA4UGcg4JmR4eYIoJEYqtm,0
8,0,Sam only gave Tom APPLES.,Sam also gave Bill apples.,B,0,C,0,Sam only gave ELLEN apples.,Sam gave Sue apples.,"the second statement contradicts the first: if Sam only gave Ellen apples, then giving Sue apples would be a contradiction.",0.19230769230769232,0.36,2,POS,1,f7,audio,openai,gpt-audio,20260105_101056,chatcmpl-CubtLk2lA4UGcg4JmR4eYIoJEYqtm,0
9,0,Sam only gave Sue BANANAS.,Sam didn't give Tom bananas.,B,0,A,0,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,"if Sam only gave Bill bananas, that entails that he did not give Tom bananas or anyone else bananas.",0.15384615384615385,0.0,2,NEG,1,f7,audio,openai,gpt-audio,20260105_101056,chatcmpl-CubtLk2lA4UGcg4JmR4eYIoJEYqtm,0
