example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,0,Sam only gave ELLEN grapes.,Sam didn't give Tom grapes.,A,1,A,1,Sam only gave ELLEN grapes.,Sam didn’t give Tom grapes.,"if Sam only gave Ellen grapes, then Tom didn’t get grapes. This is entailed by the exclusivity implied by “only.”",0.0,0.038461538461538464,1,NEG,1,f3,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaNPr6JgCj2I318K48My4Dxas7c7,1
1,0,Sam only gave Ellen APPLES.,Sam didn't give Ellen oranges.,A,0,C,0,Sam only gave ELLEN apples.,Sam didn’t give Ellen apples.,"S1 says Sam did give Ellen apples (and not others), while S2 says the opposite—that he didn’t give Ellen apples. This is a direct contradiction.",0.0,0.20689655172413793,2,NEG,2,f3,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaNPr6JgCj2I318K48My4Dxas7c7,1
2,1,Sam only gave Rob GRAPES.,Sam also gave Ellen grapes.,B,0,C,0,Sam only gave ROB grapes.,Sam also gave Ellen grapes.,"S1 says only Rob got grapes, so saying that Ellen also got grapes contradicts the first statement.",0.0,0.0,2,POS,1,f3,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaNPr6JgCj2I318K48My4Dxas7c7,1
3,1,Sam only gave Rob APPLES.,Sam also gave Ellen apples.,B,0,C,0,Sam only gave ROB apples.,Sam also gave Ellen apples.,"S1 says only Rob got apples, so saying Ellen also got apples contradicts that.",0.0,0.0,2,POS,1,f3,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaNPr6JgCj2I318K48My4Dxas7c7,1
4,0,Sam only gave Ellen APPLES.,Sam didn't give Bill apples.,B,0,A,0,Sam only gave ELLEN apples.,Sam didn’t give BILL apples.,"if Sam only gave apples to Ellen, then it follows that he didn’t give apples to anyone else, including Bill. This entails that Bill didn’t receive apples.",0.0,0.037037037037037035,2,NEG,1,f3,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaNPr6JgCj2I318K48My4Dxas7c7,1
5,0,Sam only gave Rob APPLES.,Sam didn't give Sue apples.,B,0,A,0,Sam only gave ROB apples.,Sam didn’t give SUE apples.,"if Sam only gave apples to Rob, then he didn’t give apples to anyone else, including Sue. So S2 is entailed by S1.",0.0,0.038461538461538464,2,NEG,1,f3,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaNPr6JgCj2I318K48My4Dxas7c7,1
6,0,Sam only gave ROB oranges.,Sam also gave Rob apples.,B,1,B,1,Sam only gave ROB oranges.,Sam also gave Rob apples.,"S1 limits the giving of oranges to Rob alone, but it says nothing about apples. Therefore, S2 introduces new information about a different fruit and is independent.",0.0,0.0,1,POS,2,f3,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaNPr6JgCj2I318K48My4Dxas7c7,1
7,0,Sam only gave ROB apples.,Sam also gave Rob grapes.,B,1,B,1,Sam only gave ROB apples.,Sam also gave Rob grapes.,"S1 restricts the apple-giving to Rob, but it says nothing about other fruits like grapes. So S2 is about a different fruit entirely and doesn’t contradict or follow from S1. It’s independent.",0.0,0.0,1,POS,2,f3,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaNPr6JgCj2I318K48My4Dxas7c7,1
8,0,Sam only gave ROB bananas.,Sam didn't give Ellen bananas.,A,1,A,1,Sam only gave ROB bananas.,Sam didn’t give ELLEN bananas.,"if Sam only gave bananas to Rob, then he didn’t give bananas to anyone else, which means he didn’t give bananas to Ellen. This is entailed.",0.0,0.034482758620689655,1,NEG,1,f3,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaNPr6JgCj2I318K48My4Dxas7c7,1
9,0,Sam only gave Mary APPLES.,Sam also gave Ellen apples.,B,0,C,0,Sam only gave MARY apples.,Sam also gave Ellen apples.,"S1 says only Mary received apples. So if S2 says Ellen also got apples, that contradicts the exclusivity in S1.",0.0,0.0,2,POS,1,f3,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaNPr6JgCj2I318K48My4Dxas7c7,1
