example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,0,Sam only gave Ellen BANANAS.,Sam also gave Rob bananas.,B,0,C,1,Sam only gave Ellen BANANAS.,Sam also gave Rob bananas.,"... Sam only gave bananas to Ellen, and no one else.",0.0,0.0,2,POS,1,f8,audio,gemini,gemini-2.0-flash,20260105_094210,,1
1,0,Sam only gave ROB grapes.,Sam also gave Rob oranges.,B,0,C,0,Sam only gave Rob GRAPES.,Sam also gave Rob oranges.,"... Sam only gave grapes to Rob, and nothing else.",0.0,0.0,1,POS,2,f8,audio,gemini,gemini-2.0-flash,20260105_094210,,1
2,0,Sam only gave TOM apples.,Sam also gave Bill apples.,C,1,C,0,Sam only gave Tom APPLES.,Sam also gave Bill apples.,"... Sam only gave apples to Tom, and no one else.",0.0,0.0,1,POS,1,f8,audio,gemini,gemini-2.0-flash,20260105_094210,,1
3,0,Sam only gave Mary APPLES.,Sam also gave Mary bananas.,C,1,C,1,Sam only gave Mary APPLES.,Sam also gave Mary bananas.,"... Sam only gave apples to Mary, and nothing else.",0.0,0.0,2,POS,2,f8,audio,gemini,gemini-2.0-flash,20260105_094210,,1
4,0,Sam only gave Ellen ORANGES.,Sam also gave Sue oranges.,B,0,C,1,Sam only gave Ellen ORANGES.,Sam also gave Sue oranges.,"... Sam only gave oranges to Ellen, and no one else.",0.0,0.0,2,POS,1,f8,audio,gemini,gemini-2.0-flash,20260105_094210,,1
5,1,Sam only gave Rob ORANGES.,Sam didn't give Rob apples.,A,1,A,1,Sam only gave Rob ORANGES.,Sam didn't give Rob apples.,"... Sam only gave oranges to Rob, and nothing else.",0.0,0.0,2,NEG,2,f8,audio,gemini,gemini-2.0-flash,20260105_094210,,1
6,1,Sam only gave Bill BANANAS.,Sam didn't give Ellen bananas.,B,1,B,1,Sam only gave Bill BANANAS.,Sam didn't give Ellen bananas.,"... Sam only gave bananas to Bill, which doesn't tell us anything about Ellen.",0.0,0.0,2,NEG,1,f8,audio,gemini,gemini-2.0-flash,20260105_094210,,1
7,1,Sam only gave Rob BANANAS.,Sam also gave Sue bananas.,B,1,B,1,Sam only gave Rob BANANAS.,Sam also gave Sue bananas.,"... Sam only gave bananas to Rob, which doesn't tell us anything about Sue.",0.0,0.0,2,POS,1,f8,audio,gemini,gemini-2.0-flash,20260105_094210,,1
8,1,Sam only gave Bill BANANAS.,Sam didn't give Mary bananas.,B,1,B,1,Sam only gave Bill BANANAS.,Sam didn't give Mary bananas.,"... Sam only gave bananas to Bill, which doesn't tell us anything about Mary.",0.0,0.0,2,NEG,1,f8,audio,gemini,gemini-2.0-flash,20260105_094210,,1
9,1,Sam only gave Ellen GRAPES.,Sam didn't give Rob grapes.,B,1,B,1,Sam only gave Ellen GRAPES.,Sam didn't give Rob grapes.,"... Sam only gave grapes to Ellen, which doesn't tell us anything about Rob.",0.0,0.0,2,NEG,1,f8,audio,gemini,gemini-2.0-flash,20260105_094210,,1
