example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,0,Sam only gave ELLEN grapes.,Sam didn't give Tom grapes.,A,0,B,0,Sam only gave Ellen GRAPES.,Sam didn't give Tom grapes.,"S1 talks about Ellen being the only recipient of grapes, while S2 talks about Tom not receiving grapes. The two statements describe different people and do not logically depend on each other.",0.0,0.0,1,NEG,1,f3,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuaiSnngxxFQVUUh4NidcX6b4Bd6q,2
1,0,Sam only gave Ellen APPLES.,Sam didn't give Ellen oranges.,A,0,C,1,Sam only gave Ellen APPLES.,Sam didn't give Ellen apples.,"S1 states that Ellen was the only recipient of apples, while S2 directly contradicts this by saying Sam didn't give Ellen apples at all.",0.0,0.1724137931034483,2,NEG,2,f3,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuaiSnngxxFQVUUh4NidcX6b4Bd6q,2
2,0,Sam only gave Rob GRAPES.,Sam also gave Ellen grapes.,B,0,C,1,Sam only gave Rob GRAPES.,Sam also gave Ellen grapes.,"S1 says that Rob was the only recipient of grapes, while S2 contradicts this by claiming Ellen also received grapes.",0.0,0.0,2,POS,1,f3,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuaiSnngxxFQVUUh4NidcX6b4Bd6q,2
3,0,Sam only gave Rob APPLES.,Sam also gave Ellen apples.,B,0,C,1,Sam only gave Rob APPLES.,Sam also gave Ellen apples.,"S1 says Rob was the only recipient of apples, but S2 contradicts this by saying that Ellen also received apples.",0.0,0.0,2,POS,1,f3,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuaiSnngxxFQVUUh4NidcX6b4Bd6q,2
4,1,Sam only gave Ellen APPLES.,Sam didn't give Bill apples.,B,1,B,1,Sam only gave Ellen APPLES.,Sam didn't give Bill apples.,"S1 talks about Ellen being the only recipient of apples, which does not logically entail or contradict the statement that Sam didn’t give Bill apples. They're independent.",0.0,0.0,2,NEG,1,f3,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuaiSnngxxFQVUUh4NidcX6b4Bd6q,2
5,1,Sam only gave Rob APPLES.,Sam didn't give Sue apples.,B,1,B,1,Sam only gave Rob APPLES.,Sam didn't give Sue apples.,"S1 is about Rob being the only recipient of apples, and S2 is about Sue not receiving apples. The two statements describe different people, so they are independent.",0.0,0.0,2,NEG,1,f3,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuaiSnngxxFQVUUh4NidcX6b4Bd6q,2
6,0,Sam only gave ROB oranges.,Sam also gave Rob apples.,B,1,B,0,Sam only gave Rob ORANGES.,Sam also gave Rob apples.,"S1 is about Rob being the only recipient of oranges, and S2 talks about Rob also being given apples, which are a different fruit. The statements don’t contradict each other but talk about different fruits, so they’re independent.",0.0,0.0,1,POS,2,f3,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuaiSnngxxFQVUUh4NidcX6b4Bd6q,2
7,0,Sam only gave ROB apples.,Sam also gave Rob grapes.,B,0,C,0,Sam only gave Rob APPLES.,Sam also gave Rob grapes.,"S1 says that Rob was only given apples, while S2 contradicts this by stating that he also received grapes.",0.0,0.0,1,POS,2,f3,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuaiSnngxxFQVUUh4NidcX6b4Bd6q,2
8,0,Sam only gave ROB bananas.,Sam didn't give Ellen bananas.,A,1,A,0,Sam only gave Rob BANANAS.,Sam didn't give Ellen bananas.,"if Rob was the only recipient of bananas, then it follows logically that Ellen did not receive any bananas. So S2 is entailed by S1.",0.0,0.0,1,NEG,1,f3,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuaiSnngxxFQVUUh4NidcX6b4Bd6q,2
9,0,Sam only gave Mary APPLES.,Sam also gave Ellen apples.,B,0,C,1,Sam only gave Mary APPLES.,Sam also gave Ellen apples.,"S1 says that Mary was the only person who received apples, but S2 contradicts this by saying Ellen also received apples.",0.0,0.0,2,POS,1,f3,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuaiSnngxxFQVUUh4NidcX6b4Bd6q,2
