example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,1,Sam only gave SUE apples.,Sam also gave Rob apples.,C,1,C,1,Sam only gave SUE apples.,Sam also gave Rob apples.,"S1 says Sue is the only person who received apples, but S2 says Rob also got apples, which contradicts S1.",0.0,0.0,1,POS,1,f4,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaOT97yt4KAe1A625iE3YPMQD02y,0
1,1,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,B,1,B,1,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,"S1 talks about Bill getting only apples, and S2 talks about Mary not getting apples. These statements are independent.",0.0,0.0,2,NEG,1,f4,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaOT97yt4KAe1A625iE3YPMQD02y,0
2,0,Sam only gave MARY oranges.,Sam also gave Ellen oranges.,C,1,C,1,Sam only gave MARY oranges.,Sam also gave Ellen oranges.,"S1 says Mary is the only person who got oranges, and S2 says Ellen also got oranges, which contradicts S1.",0.0,0.0,1,POS,1,f4,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaOT97yt4KAe1A625iE3YPMQD02y,0
3,0,Sam only gave Ellen APPLES.,Sam didn't give Tom apples.,B,1,B,0,Sam only gave ELLEN apples.,Sam didn't give Tom apples.,"S1 focuses on Ellen being the only recipient of apples, and S2 talks about Tom not receiving apples. These are independent statements.",0.0,0.0,2,NEG,1,f4,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaOT97yt4KAe1A625iE3YPMQD02y,0
4,0,Sam only gave ROB bananas.,Sam also gave Rob oranges.,B,0,C,1,Sam only gave ROB bananas.,Sam also gave Rob oranges.,"S1 says Rob only got bananas, and S2 says Rob also got oranges, which contradicts S1.",0.0,0.0,1,POS,2,f4,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaOT97yt4KAe1A625iE3YPMQD02y,0
5,0,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,A,1,A,0,Sam only gave BILL bananas.,Sam didn't give Bill grapes.,"S1 states Bill only got bananas, which implies Bill didn’t get anything else, so S2 saying he didn’t get grapes follows from that.",0.0,0.0,2,NEG,2,f4,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaOT97yt4KAe1A625iE3YPMQD02y,0
6,0,Sam only gave Ellen ORANGES.,Sam didn't give Ellen grapes.,A,1,A,0,Sam only gave ELLEN oranges.,Sam didn't give Ellen grapes.,"S1 declares Ellen only got oranges, which means she didn’t get grapes or other fruits, so S2 is entailed by S1.",0.0,0.0,2,NEG,2,f4,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaOT97yt4KAe1A625iE3YPMQD02y,0
7,0,Sam only gave Mary BANANAS.,Sam didn't give Ellen bananas.,B,1,B,0,Sam only gave MARY bananas.,Sam didn't give Ellen bananas.,"S1 focuses on Mary receiving the bananas, and S2 mentions Ellen not getting bananas. These statements are independent.",0.0,0.0,2,NEG,1,f4,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaOT97yt4KAe1A625iE3YPMQD02y,0
8,0,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,A,0,B,1,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,"S1 states Bill is the only recipient of bananas, and S2 talks about Tom not getting any. These are independent statements about different individuals.",0.0,0.0,1,NEG,1,f4,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaOT97yt4KAe1A625iE3YPMQD02y,0
9,0,Sam only gave Sue ORANGES.,Sam didn't give Sue grapes.,A,1,A,0,Sam only gave SUE oranges.,Sam didn't give Sue grapes.,"S1 says Sue only got oranges, meaning she didn’t receive grapes or other items, so S2 is entailed by S1.",0.0,0.0,2,NEG,2,f4,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaOT97yt4KAe1A625iE3YPMQD02y,0
