example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,0,Sam only gave Ellen BANANAS.,Sam also gave Rob bananas.,B,0,C,0,Sam only gave ELLEN bananas.,Sam also gave Rob bananas.,"S1 says that Ellen was the only recipient of bananas, but S2 says that Rob also received bananas, which contradicts the exclusivity expressed in S1.",0.0,0.0,2,POS,1,f8,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaTm7secRsLMHEJPqFYClj8XJCeb,2
1,0,Sam only gave ROB grapes.,Sam also gave Rob oranges.,B,1,B,1,Sam only gave ROB grapes.,Sam also gave Rob oranges.,"S1 talks about grapes being given to Rob exclusively, but S2 introduces a new kind of fruit (oranges) without conflicting with the core claim about grapes. They’re independent statements.",0.0,0.0,1,POS,2,f8,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaTm7secRsLMHEJPqFYClj8XJCeb,2
2,0,Sam only gave TOM apples.,Sam also gave Bill apples.,C,1,C,1,Sam only gave TOM apples.,Sam also gave Bill apples.,"S1 says Tom was the only one who got apples, while S2 says Bill also received apples, contradicting the exclusivity of the recipient in S1.",0.0,0.0,1,POS,1,f8,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaTm7secRsLMHEJPqFYClj8XJCeb,2
3,0,Sam only gave Mary APPLES.,Sam also gave Mary bananas.,C,1,C,0,Sam only gave MARY apples.,Sam also gave Mary bananas.,"S1 asserts that apples were the only thing given to Mary, whereas S2 says something additional (bananas) was given to her, which contradicts the exclusivity implied in S1.",0.0,0.0,2,POS,2,f8,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaTm7secRsLMHEJPqFYClj8XJCeb,2
4,1,Sam only gave Ellen ORANGES.,Sam also gave Sue oranges.,B,1,B,1,Sam only gave Ellen ORANGES.,Sam also gave Sue oranges.,"S1 says the type of fruit given to Ellen was oranges exclusively, while S2 introduces a different recipient (Sue) without contradicting the kind of fruit given to Ellen. The two sentences are independent.",0.0,0.0,2,POS,1,f8,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaTm7secRsLMHEJPqFYClj8XJCeb,2
5,1,Sam only gave Rob ORANGES.,Sam didn't give Rob apples.,A,1,A,1,Sam only gave Rob ORANGES.,Sam didn’t give Rob apples.,"if Rob only got oranges, it is entailed that he didn’t get any other fruit, including apples. The second sentence follows naturally from the first.",0.0,0.038461538461538464,2,NEG,2,f8,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaTm7secRsLMHEJPqFYClj8XJCeb,2
6,0,Sam only gave Bill BANANAS.,Sam didn't give Ellen bananas.,B,0,A,0,Sam only gave BILL bananas.,Sam didn’t give Ellen bananas.,"S1 says Bill was the only recipient of bananas. Therefore, it logically follows that Ellen did not receive bananas. S2 is entailed by S1.",0.0,0.034482758620689655,2,NEG,1,f8,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaTm7secRsLMHEJPqFYClj8XJCeb,2
7,0,Sam only gave Rob BANANAS.,Sam also gave Sue bananas.,B,0,C,0,Sam only gave ROB bananas.,Sam also gave Sue bananas.,"S1 says that Rob was the only person to receive bananas, while S2 claims Sue also received bananas. This contradicts the exclusivity expressed in S1.",0.0,0.0,2,POS,1,f8,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaTm7secRsLMHEJPqFYClj8XJCeb,2
8,0,Sam only gave Bill BANANAS.,Sam didn't give Mary bananas.,B,0,A,0,Sam only gave BILL bananas.,Sam didn’t give Mary bananas.,"S1 says that Bill was the only recipient of bananas. Therefore, it is entailed that Mary did not receive bananas.",0.0,0.03571428571428571,2,NEG,1,f8,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaTm7secRsLMHEJPqFYClj8XJCeb,2
9,0,Sam only gave Ellen GRAPES.,Sam didn't give Rob grapes.,B,0,A,0,Sam only gave ELLEN grapes.,Sam didn’t give Rob grapes.,"S1 says Ellen was the exclusive recipient of grapes. Therefore, it is entailed that Rob did not receive grapes.",0.0,0.038461538461538464,2,NEG,1,f8,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaTm7secRsLMHEJPqFYClj8XJCeb,2
