example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,1,Sam only gave ROB bananas.,Sam didn't give Tom bananas.,A,1,A,1,Sam only gave ROB bananas.,Sam didn't give Tom bananas.,"if Sam only gave bananas to Rob, then it's entailed that Sam didn't give bananas to Tom.",0.0,0.0,1,NEG,1,f2,audio,openai,gpt-audio,20260105_101056,chatcmpl-Cubqptg0uJHJy7OBQJJmqhnfxa322,0
1,1,Sam only gave TOM grapes.,Sam didn't give Tom oranges.,B,1,B,1,Sam only gave TOM grapes.,Sam didn't give Tom oranges.,"the focus is on giving Tom grapes, and it doesn’t say anything about whether Sam gave Tom oranges, making the statements independent.",0.0,0.0,1,NEG,2,f2,audio,openai,gpt-audio,20260105_101056,chatcmpl-Cubqptg0uJHJy7OBQJJmqhnfxa322,0
2,1,Sam only gave SUE oranges.,Sam also gave Sue apples.,B,0,C,1,Sam only gave SUE oranges.,Sam also gave Sue apples.,"S1 says Sue only got oranges, but S2 says Sue also got apples, contradicting the exclusivity stated in S1.",0.0,0.0,1,POS,2,f2,audio,openai,gpt-audio,20260105_101056,chatcmpl-Cubqptg0uJHJy7OBQJJmqhnfxa322,0
3,1,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,A,1,A,1,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,"if bananas were only given to Sue, then Rob didn’t get any, so S2 is entailed by S1.",0.0,0.0,1,NEG,1,f2,audio,openai,gpt-audio,20260105_101056,chatcmpl-Cubqptg0uJHJy7OBQJJmqhnfxa322,0
4,1,Sam only gave Tom ORANGES.,Sam didn't give Tom bananas.,A,1,A,1,Sam only gave Tom ORANGES.,Sam didn't give Tom bananas.,"if Tom only got oranges, it follows that he didn’t get bananas, so S2 is entailed by S1.",0.0,0.0,2,NEG,2,f2,audio,openai,gpt-audio,20260105_101056,chatcmpl-Cubqptg0uJHJy7OBQJJmqhnfxa322,0
5,0,Sam only gave SUE apples.,Sam didn't give Sue oranges.,B,0,A,1,Sam only gave SUE apples.,Sam didn't give Sue oranges.,"if Sue only got apples, then Sue didn’t get oranges, so S2 is directly entailed by S1.",0.0,0.0,1,NEG,2,f2,audio,openai,gpt-audio,20260105_101056,chatcmpl-Cubqptg0uJHJy7OBQJJmqhnfxa322,0
6,0,Sam only gave Sue GRAPES.,Sam didn't give Sue apples.,A,1,A,0,Sam only gave SUE grapes.,Sam didn't give Sue apples.,"if Sue only got grapes, then Sue didn’t get apples, so S2 is entailed by S1.",0.0,0.0,2,NEG,2,f2,audio,openai,gpt-audio,20260105_101056,chatcmpl-Cubqptg0uJHJy7OBQJJmqhnfxa322,0
7,0,Sam only gave ELLEN oranges.,Sam also gave Ellen bananas.,B,0,C,1,Sam only gave ELLEN oranges.,Sam also gave Ellen bananas.,"S1 says Ellen only got oranges, while S2 says Ellen also got bananas, which contradicts the exclusivity in S1.",0.0,0.0,1,POS,2,f2,audio,openai,gpt-audio,20260105_101056,chatcmpl-Cubqptg0uJHJy7OBQJJmqhnfxa322,0
8,0,Sam only gave MARY grapes.,Sam didn't give Mary apples.,B,0,A,1,Sam only gave MARY grapes.,Sam didn't give Mary apples.,"if Mary only got grapes, then she didn’t get apples, so S2 is entailed by S1.",0.0,0.0,1,NEG,2,f2,audio,openai,gpt-audio,20260105_101056,chatcmpl-Cubqptg0uJHJy7OBQJJmqhnfxa322,0
9,0,Sam only gave BILL oranges.,Sam also gave Mary oranges.,C,0,B,1,Sam only gave BILL oranges.,Sam also gave Mary oranges.,"S1 is about Bill receiving only oranges, while S2 is about Mary also getting oranges. These are about different people, so the statements are independent.",0.0,0.0,1,POS,1,f2,audio,openai,gpt-audio,20260105_101056,chatcmpl-Cubqptg0uJHJy7OBQJJmqhnfxa322,0
