example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,0,Sam only gave ROB bananas.,Sam didn't give Tom bananas.,A,0,B,1,Sam only gave ROB bananas.,Sam didn't give Tom bananas.,"S2 is independent of S1. S1 focuses on Rob receiving bananas, while S2 discusses Tom not receiving bananas.",0.0,0.0,1,NEG,1,f2,audio,gemini,gemini-2.0-flash,20260105_093157,,4
1,0,Sam only gave TOM grapes.,Sam didn't give Tom oranges.,B,1,B,1,Sam only gave TOM grapes.,Sam didn't give Tom oranges.,"S2 is independent of S1. S1 focuses on Tom receiving grapes, while S2 discusses Tom not receiving oranges.",0.0,0.0,1,NEG,2,f2,audio,gemini,gemini-2.0-flash,20260105_093157,,4
2,0,Sam only gave SUE oranges.,Sam also gave Sue apples.,B,0,C,1,Sam only gave SUE oranges.,Sam also gave Sue apples.,"S1 states that Sam *only* gave Sue oranges, which contradicts S2 stating that Sam also gave Sue apples.",0.0,0.0,1,POS,2,f2,audio,gemini,gemini-2.0-flash,20260105_093157,,4
3,0,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,A,0,B,1,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,"S2 is independent of S1. S1 focuses on Sue receiving bananas, while S2 discusses Rob not receiving bananas.",0.0,0.0,1,NEG,1,f2,audio,gemini,gemini-2.0-flash,20260105_093157,,4
4,0,Sam only gave Tom ORANGES.,Sam didn't give Tom bananas.,A,0,B,0,Sam only gave TOM oranges.,Sam didn't give Tom bananas.,"S2 is independent of S1. S1 focuses on Tom receiving oranges, while S2 discusses Tom not receiving bananas.",0.0,0.0,2,NEG,2,f2,audio,gemini,gemini-2.0-flash,20260105_093157,,4
5,0,Sam only gave SUE apples.,Sam didn't give Sue oranges.,B,1,B,1,Sam only gave SUE apples.,Sam didn't give Sue oranges.,"S2 is independent of S1. S1 focuses on Sue receiving apples, while S2 discusses Sue not receiving oranges.",0.0,0.0,1,NEG,2,f2,audio,gemini,gemini-2.0-flash,20260105_093157,,4
6,0,Sam only gave Sue GRAPES.,Sam didn't give Sue apples.,A,0,B,0,Sam only gave SUE grapes.,Sam didn't give Sue apples.,"S2 is independent of S1. S1 focuses on Sue receiving grapes, while S2 discusses Sue not receiving apples.",0.0,0.0,2,NEG,2,f2,audio,gemini,gemini-2.0-flash,20260105_093157,,4
7,0,Sam only gave ELLEN oranges.,Sam also gave Ellen bananas.,B,0,C,1,Sam only gave ELLEN oranges.,Sam also gave Ellen bananas.,"S1 states that Sam *only* gave Ellen oranges, which contradicts S2 stating that Sam also gave Ellen bananas.",0.0,0.0,1,POS,2,f2,audio,gemini,gemini-2.0-flash,20260105_093157,,4
8,1,Sam only gave MARY grapes.,Sam didn't give Mary apples.,B,1,B,1,Sam only gave MARY grapes.,Sam didn't give Mary apples.,"S2 is independent of S1. S1 focuses on Mary receiving grapes, while S2 discusses Mary not receiving apples.",0.0,0.0,1,NEG,2,f2,audio,gemini,gemini-2.0-flash,20260105_093157,,4
9,1,Sam only gave BILL oranges.,Sam also gave Mary oranges.,C,1,C,1,Sam only gave BILL oranges.,Sam also gave Mary oranges.,"S1 states that Sam *only* gave Bill oranges, which contradicts S2 stating that Sam also gave Mary oranges.",0.0,0.0,1,POS,1,f2,audio,gemini,gemini-2.0-flash,20260105_093157,,4
