example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,0,Sam only gave ROB apples.,Sam didn't give Sue apples.,A,0,B,1,Sam only gave ROB apples.,Sam didn't give Sue apples.,"S2 is independent of S1. S1 focuses on who received the apples, while S2 introduces a new person.",0.0,0.0,1,NEG,1,f6,audio,gemini,gemini-2.0-flash,20260105_093157,,1
1,0,Sam only gave SUE grapes.,Sam also gave Sue oranges.,B,1,B,1,Sam only gave SUE grapes.,Sam also gave Sue oranges.,"S2 is independent of S1. S1 focuses on who received the grapes, while S2 introduces a new fruit.",0.0,0.0,1,POS,2,f6,audio,gemini,gemini-2.0-flash,20260105_093157,,1
2,1,Sam only gave SUE grapes.,Sam didn't give Sue bananas.,B,1,B,1,Sam only gave SUE grapes.,Sam didn't give Sue bananas.,"S2 is independent of S1. S1 focuses on who received the grapes, while S2 introduces a new fruit.",0.0,0.0,1,NEG,2,f6,audio,gemini,gemini-2.0-flash,20260105_093157,,1
3,1,Sam only gave Mary GRAPES.,Sam also gave Ellen grapes.,B,1,B,1,Sam only gave Mary GRAPES.,Sam also gave Ellen grapes.,"S2 is independent of S1. S1 focuses on the fruit given to Mary, while S2 introduces a new person.",0.0,0.0,2,POS,1,f6,audio,gemini,gemini-2.0-flash,20260105_093157,,1
4,0,Sam only gave Rob ORANGES.,Sam also gave Rob bananas.,C,0,B,1,Sam only gave Rob ORANGES.,Sam also gave Rob bananas.,"S2 is independent of S1. S1 focuses on the fruit given to Rob, while S2 introduces a new fruit.",0.0,0.0,2,POS,2,f6,audio,gemini,gemini-2.0-flash,20260105_093157,,1
5,0,Sam only gave Sue BANANAS.,Sam didn't give Sue grapes.,A,0,B,1,Sam only gave Sue BANANAS.,Sam didn't give Sue grapes.,"S2 is independent of S1. S1 focuses on the fruit given to Sue, while S2 introduces a different fruit.",0.0,0.0,2,NEG,2,f6,audio,gemini,gemini-2.0-flash,20260105_093157,,1
6,0,Sam only gave Tom GRAPES.,Sam didn't give Tom apples.,A,0,B,1,Sam only gave Tom GRAPES.,Sam didn't give Tom apples.,"S2 is independent of S1. S1 focuses on the fruit given to Tom, while S2 introduces a different fruit.",0.0,0.0,2,NEG,2,f6,audio,gemini,gemini-2.0-flash,20260105_093157,,1
7,0,Sam only gave TOM bananas.,Sam didn't give Tom grapes.,B,1,B,1,Sam only gave TOM bananas.,Sam didn't give Tom grapes.,"S2 is independent of S1. S1 focuses on who received the bananas, while S2 introduces a different fruit.",0.0,0.0,1,NEG,2,f6,audio,gemini,gemini-2.0-flash,20260105_093157,,1
8,0,Sam only gave Rob APPLES.,Sam also gave Rob grapes.,C,0,B,1,Sam only gave Rob APPLES.,Sam also gave Rob grapes.,"S2 is independent of S1. S1 focuses on the fruit given to Rob, while S2 introduces a new fruit.",0.0,0.0,2,POS,2,f6,audio,gemini,gemini-2.0-flash,20260105_093157,,1
9,0,Sam only gave ELLEN grapes.,Sam also gave Ellen oranges.,B,1,B,0,Sam only gave Ellen GRAPES.,Sam also gave Ellen oranges.,"S2 is independent of S1. S1 focuses on the fruit given to Ellen, while S2 introduces a new fruit.",0.0,0.0,1,POS,2,f6,audio,gemini,gemini-2.0-flash,20260105_093157,,1
