example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,1,Sam only gave Ellen GRAPES.,Sam also gave Ellen oranges.,C,1,C,1,Sam only gave Ellen GRAPES.,Sam also gave Ellen oranges.,"the prosodic focus is on ""GRAPES,"" S1 means that grapes were the only thing Sam gave Ellen. S2 says Sam gave Ellen oranges too, which directly contradicts the claim that Sam only gave Ellen grapes.",0.0,0.0,2,POS,2,f5,audio,openai,gpt-audio,20260105_095313,chatcmpl-Cubf3O0CNK5JaU3F290Yv346jAZGs,0
1,1,Sam only gave ELLEN apples.,Sam also gave Rob apples.,C,1,C,1,Sam only gave ELLEN apples.,Sam also gave Rob apples.,"the prosodic focus is on ""ELLEN,"" S1 means that Ellen was the only person Sam gave apples to. S2 says Rob also got apples, which contradicts the claim that only Ellen received them.",0.0,0.0,1,POS,1,f5,audio,openai,gpt-audio,20260105_095313,chatcmpl-Cubf3O0CNK5JaU3F290Yv346jAZGs,0
2,0,Sam only gave MARY oranges.,Sam didn't give Mary bananas.,B,0,A,1,Sam only gave MARY oranges.,Sam didn’t give Mary bananas.,"the prosodic focus is on ""MARY,"" S1 means Mary was the only person who got oranges. S2 says Sam didn’t give Mary bananas, which does not conflict with and is entailed by the statement that only oranges were given to Mary and no other items.",0.0,0.03571428571428571,1,NEG,2,f5,audio,openai,gpt-audio,20260105_095313,chatcmpl-Cubf3O0CNK5JaU3F290Yv346jAZGs,0
3,0,Sam only gave MARY oranges.,Sam also gave Tom oranges.,C,1,C,1,Sam only gave MARY oranges.,Sam also gave Tom oranges.,"the prosodic focus is on ""MARY,"" S1 means Mary was the only person who got oranges. S2 says Tom also got oranges, which directly contradicts S1’s claim that only Mary received them.",0.0,0.0,1,POS,1,f5,audio,openai,gpt-audio,20260105_095313,chatcmpl-Cubf3O0CNK5JaU3F290Yv346jAZGs,0
4,0,Sam only gave Mary ORANGES.,Sam didn't give Tom oranges.,B,1,B,0,Sam only gave MARY oranges.,Sam didn’t give Tom oranges.,"the prosodic focus is on ""MARY,"" S1 means Mary was the only person who got oranges. S2 states that Sam didn’t give Tom oranges, which doesn’t contradict or confirm S1. It is independent of the original claim since S1 is about Mary and doesn’t say anything about Tom.",0.0,0.037037037037037035,2,NEG,1,f5,audio,openai,gpt-audio,20260105_095313,chatcmpl-Cubf3O0CNK5JaU3F290Yv346jAZGs,0
5,0,Sam only gave Mary GRAPES.,Sam also gave Mary apples.,C,1,C,0,Sam only gave MARY GRAPES.,Sam also gave Mary apples.,"the prosodic focus is on ""GRAPES,"" S1 means grapes were the only thing Sam gave Mary. S2 says Mary also got apples, which contradicts S1’s claim that Mary got only grapes.",0.0,0.0,2,POS,2,f5,audio,openai,gpt-audio,20260105_095313,chatcmpl-Cubf3O0CNK5JaU3F290Yv346jAZGs,0
6,0,Sam only gave SUE apples.,Sam also gave Mary apples.,C,1,C,1,Sam only gave SUE apples.,Sam also gave Mary apples.,"the prosodic focus is on ""SUE,"" S1 means Sue was the only person who got apples. S2 says Mary also got apples, which contradicts the claim that Sue was the only recipient of apples.",0.0,0.0,1,POS,1,f5,audio,openai,gpt-audio,20260105_095313,chatcmpl-Cubf3O0CNK5JaU3F290Yv346jAZGs,0
7,0,Sam only gave Bill ORANGES.,Sam also gave Bill bananas.,C,1,C,0,Sam only gave BILL oranges.,Sam also gave Bill bananas.,"the prosodic focus is on ""oranges,"" S1 means oranges were the only thing Sam gave Bill. S2 says Sam also gave Bill bananas, which contradicts S1’s claim that Bill got only oranges.",0.0,0.0,2,POS,2,f5,audio,openai,gpt-audio,20260105_095313,chatcmpl-Cubf3O0CNK5JaU3F290Yv346jAZGs,0
8,0,Sam only gave Ellen BANANAS.,Sam also gave Ellen grapes.,C,1,C,0,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,"the prosodic focus is on ""ELLEN,"" S1 means Ellen was the only person who got bananas. S2 says Ellen also got grapes, which contradicts S1 because S1 implies bananas were the only thing Ellen got and not something else.",0.0,0.0,2,POS,2,f5,audio,openai,gpt-audio,20260105_095313,chatcmpl-Cubf3O0CNK5JaU3F290Yv346jAZGs,0
9,0,Sam only gave Tom BANANAS.,Sam didn't give Tom oranges.,A,1,A,0,Sam only gave TOM BANANAS.,Sam didn’t give Tom oranges.,"the prosodic focus is on ""BANANAS,"" S1 means that bananas were the only thing Sam gave Tom. S2 says Sam didn’t give Tom oranges, which is entailed by S1 since S1 already claims that Tom got no other items besides bananas.",0.0,0.037037037037037035,2,NEG,2,f5,audio,openai,gpt-audio,20260105_095313,chatcmpl-Cubf3O0CNK5JaU3F290Yv346jAZGs,0
