example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,1,Sam only gave Ellen BANANAS.,Sam also gave Rob bananas.,B,0,A,0,Sam only gave ROB ORANGES.,Sam didn’t give Rob apples.,"if Sam only gave Rob oranges, it follows that Sam didn’t give Rob apples.",0.37037037037037035,0.46153846153846156,2,POS,1,f8,audio,openai,gpt-audio,20260105_101056,chatcmpl-CubtonBkJhNn2zTR0711GOQ0in2HS,0
1,1,Sam only gave ROB grapes.,Sam also gave Rob oranges.,B,1,B,0,Sam only gave BILL BANANAS.,Sam didn’t give Ellen bananas.,"S1 specifies what Bill received, not what Ellen received. Ellen’s case is not entailed by S1.",0.34615384615384615,0.5862068965517241,1,POS,2,f8,audio,openai,gpt-audio,20260105_101056,chatcmpl-CubtonBkJhNn2zTR0711GOQ0in2HS,0
2,1,Sam only gave TOM apples.,Sam also gave Bill apples.,C,1,C,0,Sam only gave ROB BANANAS.,Sam also gave Sue bananas.,"S1 says Rob is the only recipient of bananas, while S2 claims Sue also got bananas, which contradicts S1.",0.28,0.36,1,POS,1,f8,audio,openai,gpt-audio,20260105_101056,chatcmpl-CubtonBkJhNn2zTR0711GOQ0in2HS,0
3,1,Sam only gave Mary APPLES.,Sam also gave Mary bananas.,C,0,A,0,Sam only gave BILL BANANAS.,Sam didn’t give Mary bananas.,"if Sam only gave Bill bananas, it means no one else, including Mary, got bananas.",0.34615384615384615,0.25,2,POS,2,f8,audio,openai,gpt-audio,20260105_101056,chatcmpl-CubtonBkJhNn2zTR0711GOQ0in2HS,0
4,1,Sam only gave Ellen ORANGES.,Sam also gave Sue oranges.,B,0,A,0,Sam only gave ELLEN GRAPES.,Sam didn’t give Rob grapes.,"if Sam only gave Ellen grapes, then Rob couldn’t have received grapes.",0.1111111111111111,0.5,2,POS,1,f8,audio,openai,gpt-audio,20260105_101056,chatcmpl-CubtonBkJhNn2zTR0711GOQ0in2HS,0
5,0,Sam only gave Rob ORANGES.,Sam didn't give Rob apples.,A,0,C,0,Sam only gave ROB ORANGES.,Sam also gave Ellen oranges.,"S1 says Rob is the only recipient of oranges, while S2 introduces another recipient, Ellen, contradicting S1.",0.0,0.6296296296296297,2,NEG,2,f8,audio,openai,gpt-audio,20260105_101056,chatcmpl-CubtonBkJhNn2zTR0711GOQ0in2HS,0
6,0,Sam only gave Bill BANANAS.,Sam didn't give Ellen bananas.,B,0,A,0,Sam only gave BILL APPLES.,Sam didn’t give Rob apples.,"if Sam only gave Bill apples, then Rob didn’t get apples.",0.19230769230769232,0.3793103448275862,2,NEG,1,f8,audio,openai,gpt-audio,20260105_101056,chatcmpl-CubtonBkJhNn2zTR0711GOQ0in2HS,0
7,0,Sam only gave Rob BANANAS.,Sam also gave Sue bananas.,B,0,A,0,Sam only gave MARY GRAPES.,Sam didn’t give Sue grapes.,"if Mary is the only recipient of grapes, then Sue didn’t receive any grapes.",0.36,0.46153846153846156,2,POS,1,f8,audio,openai,gpt-audio,20260105_101056,chatcmpl-CubtonBkJhNn2zTR0711GOQ0in2HS,0
8,0,Sam only gave Bill BANANAS.,Sam didn't give Mary bananas.,B,0,C,0,Sam only gave ROB GRAPES.,Sam also gave Bill grapes.,"S1 states that Rob is the sole recipient of grapes, while S2 says Bill also got grapes, which contradicts S1.",0.34615384615384615,0.5714285714285714,2,NEG,1,f8,audio,openai,gpt-audio,20260105_101056,chatcmpl-CubtonBkJhNn2zTR0711GOQ0in2HS,0
9,0,Sam only gave Ellen GRAPES.,Sam didn't give Rob grapes.,B,0,A,0,Sam only gave ELLEN ORANGES.,Sam didn’t give Sue oranges.,"if Ellen is the only recipient of oranges, it entails that Sue didn’t get oranges.",0.1111111111111111,0.25925925925925924,2,NEG,1,f8,audio,openai,gpt-audio,20260105_101056,chatcmpl-CubtonBkJhNn2zTR0711GOQ0in2HS,0
