example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,0,Sam only gave ELLEN grapes.,Sam didn't give Tom grapes.,A,1,A,1,Sam only gave ELLEN grapes.,Sam didn't give Tom grapes.,"if Sam only gave Ellen grapes, that means no one else besides Ellen got grapes, which includes Tom. So, this entails that Tom didn't receive grapes.",0.0,0.0,1,NEG,1,f3,audio,openai,gpt-4o-audio-preview,20260105_092133,chatcmpl-Cub5ktq5s9566PKWUatgUAkecyujs,1
1,0,Sam only gave Ellen APPLES.,Sam didn't give Ellen oranges.,A,0,C,0,Sam only gave ELLEN apples.,Sam didn't give Ellen apples.,"if Sam only gave Ellen apples, it means she did get apples and no one else did. The second statement that says Sam didn’t give Ellen apples contradicts that.",0.0,0.1724137931034483,2,NEG,2,f3,audio,openai,gpt-4o-audio-preview,20260105_092133,chatcmpl-Cub5ktq5s9566PKWUatgUAkecyujs,1
2,0,Sam only gave Rob GRAPES.,Sam also gave Ellen grapes.,B,0,C,0,Sam only gave ROB grapes.,Sam also gave Ellen grapes.,"if Sam only gave Rob grapes, then giving grapes to Ellen directly contradicts that idea. The second statement contradicts the exclusivity specified in the first.",0.0,0.0,2,POS,1,f3,audio,openai,gpt-4o-audio-preview,20260105_092133,chatcmpl-Cub5ktq5s9566PKWUatgUAkecyujs,1
3,0,Sam only gave Rob APPLES.,Sam also gave Ellen apples.,B,0,C,0,Sam only gave ROB apples.,Sam also gave Ellen apples.,"if the focus is on Rob only receiving apples, no one else should have received apples. The second statement directly contradicts that by stating that Ellen also got apples.",0.0,0.0,2,POS,1,f3,audio,openai,gpt-4o-audio-preview,20260105_092133,chatcmpl-Cub5ktq5s9566PKWUatgUAkecyujs,1
4,0,Sam only gave Ellen APPLES.,Sam didn't give Bill apples.,B,0,A,0,Sam only gave ELLEN apples.,Sam didn't give Bill apples.,"if Sam only gave apples to Ellen, that naturally means he didn’t give apples to anyone else, including Bill. The second statement is entailed by the first.",0.0,0.0,2,NEG,1,f3,audio,openai,gpt-4o-audio-preview,20260105_092133,chatcmpl-Cub5ktq5s9566PKWUatgUAkecyujs,1
5,1,Sam only gave Rob APPLES.,Sam didn't give Sue apples.,B,0,A,0,Sam only gave ROB apples.,Sam didn't give Sue apples.,"if Sam only gave apples to Rob, then Sue did not get apples. The second statement follows logically from the first.",0.0,0.0,2,NEG,1,f3,audio,openai,gpt-4o-audio-preview,20260105_092133,chatcmpl-Cub5ktq5s9566PKWUatgUAkecyujs,1
6,1,Sam only gave ROB oranges.,Sam also gave Rob apples.,B,1,B,1,Sam only gave ROB oranges.,Sam also gave Rob apples.,the first statement only restricts the distribution of oranges to Rob but doesn't limit other kinds of fruit. The second statement that Sam also gave Rob apples is independent of the first.,0.0,0.0,1,POS,2,f3,audio,openai,gpt-4o-audio-preview,20260105_092133,chatcmpl-Cub5ktq5s9566PKWUatgUAkecyujs,1
7,1,Sam only gave ROB apples.,Sam also gave Rob grapes.,B,1,B,1,Sam only gave ROB apples.,Sam also gave Rob grapes.,"the first statement only restricts apples to Rob, but doesn’t say anything about whether Rob got other fruits. So, giving grapes to Rob is independent.",0.0,0.0,1,POS,2,f3,audio,openai,gpt-4o-audio-preview,20260105_092133,chatcmpl-Cub5ktq5s9566PKWUatgUAkecyujs,1
8,1,Sam only gave ROB bananas.,Sam didn't give Ellen bananas.,A,1,A,1,Sam only gave ROB bananas.,Sam didn't give Ellen bananas.,"if Sam only gave bananas to Rob, that means he didn’t give bananas to anyone else, including Ellen. The second statement is entailed by the first.",0.0,0.0,1,NEG,1,f3,audio,openai,gpt-4o-audio-preview,20260105_092133,chatcmpl-Cub5ktq5s9566PKWUatgUAkecyujs,1
9,1,Sam only gave Mary APPLES.,Sam also gave Ellen apples.,B,0,C,0,Sam only gave MARY apples.,Sam also gave Ellen apples.,"if Sam only gave apples to Mary, no one else should have received apples. The second statement claims that Ellen also got apples, which contradicts the first.",0.0,0.0,2,POS,1,f3,audio,openai,gpt-4o-audio-preview,20260105_092133,chatcmpl-Cub5ktq5s9566PKWUatgUAkecyujs,1
