example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,0,Sam only gave BILL grapes.,Sam also gave Sue grapes.,C,1,C,1,Sam only gave BILL grapes.,Sam also gave Sue grapes.,"with the focus on ""Bill,"" S1 means Sam gave grapes only to Bill. S2 says Sam also gave grapes to Sue, which contradicts S1.",0.0,0.0,1,POS,1,f1,audio,openai,gpt-4o-audio-preview,20260105_090813,chatcmpl-Cuas4XpupLJrnvHsKWA5htybJiWhn,2
1,0,Sam only gave SUE oranges.,Sam also gave Rob oranges.,C,1,C,1,Sam only gave SUE oranges.,Sam also gave Rob oranges.,"with the focus on ""Sue,"" S1 means Sam gave oranges only to Sue. S2 says Sam also gave oranges to Rob, which contradicts S1.",0.0,0.0,1,POS,1,f1,audio,openai,gpt-4o-audio-preview,20260105_090813,chatcmpl-Cuas4XpupLJrnvHsKWA5htybJiWhn,2
2,0,Sam only gave SUE grapes.,Sam didn't give Ellen grapes.,A,1,A,1,Sam only gave SUE grapes.,Sam didn't give Ellen grapes.,"with the focus on ""Sue,"" S1 means Sam gave grapes only to Sue. S2 says Sam didn't give grapes to Ellen, which is consistent with S1, so it’s entailed.",0.0,0.0,1,NEG,1,f1,audio,openai,gpt-4o-audio-preview,20260105_090813,chatcmpl-Cuas4XpupLJrnvHsKWA5htybJiWhn,2
3,0,Sam only gave TOM apples.,Sam didn't give Tom grapes.,B,0,A,1,Sam only gave TOM apples.,Sam didn't give Tom grapes.,"with the focus on ""Tom,"" S1 means Sam gave apples only to Tom. There's no mention of grapes, so S2—stating he didn't give Tom grapes—aligns with S1, making it entailed.",0.0,0.0,1,NEG,2,f1,audio,openai,gpt-4o-audio-preview,20260105_090813,chatcmpl-Cuas4XpupLJrnvHsKWA5htybJiWhn,2
4,1,Sam only gave Rob ORANGES.,Sam also gave Rob apples.,C,1,C,0,Sam only gave ROB oranges.,Sam also gave Rob apples.,"with the focus on ""Rob,"" S1 means Sam gave oranges only to Rob. S2 says Sam also gave Rob apples, which contradicts S1 because it means Sam gave Rob something else besides oranges.",0.0,0.0,2,POS,2,f1,audio,openai,gpt-4o-audio-preview,20260105_090813,chatcmpl-Cuas4XpupLJrnvHsKWA5htybJiWhn,2
5,1,Sam only gave SUE grapes.,Sam didn't give Tom grapes.,A,1,A,1,Sam only gave SUE grapes.,Sam didn't give Tom grapes.,"with the focus on ""Sue,"" S1 means Sam gave grapes only to Sue. S2, which says that he didn't give Tom grapes, is consistent because it does not violate S1’s meaning.",0.0,0.0,1,NEG,1,f1,audio,openai,gpt-4o-audio-preview,20260105_090813,chatcmpl-Cuas4XpupLJrnvHsKWA5htybJiWhn,2
6,0,Sam only gave Ellen BANANAS.,Sam also gave Mary bananas.,B,0,C,0,Sam only gave ELLEN bananas.,Sam also gave Mary bananas.,"with the focus on ""Ellen,"" S1 means Sam gave bananas only to Ellen. S2 says he also gave bananas to Mary, which contradicts S1.",0.0,0.0,2,POS,1,f1,audio,openai,gpt-4o-audio-preview,20260105_090813,chatcmpl-Cuas4XpupLJrnvHsKWA5htybJiWhn,2
7,0,Sam only gave ROB bananas.,Sam didn't give Rob oranges.,B,0,A,1,Sam only gave ROB bananas.,Sam didn't give Rob oranges.,"with the focus on ""Rob,"" S1 means Sam gave bananas only to Rob. There’s no mention of oranges in S1, so S2—stating he didn’t give Rob oranges—is consistent with S1.",0.0,0.0,1,NEG,2,f1,audio,openai,gpt-4o-audio-preview,20260105_090813,chatcmpl-Cuas4XpupLJrnvHsKWA5htybJiWhn,2
8,0,Sam only gave Mary BANANAS.,Sam also gave Mary apples.,C,1,C,0,Sam only gave MARY bananas.,Sam also gave Mary apples.,"with the focus on ""Mary,"" S1 means Sam gave bananas only to Mary. S2 says Sam also gave Mary apples, which contradicts S1 because it adds something else given to Mary besides bananas.",0.0,0.0,2,POS,2,f1,audio,openai,gpt-4o-audio-preview,20260105_090813,chatcmpl-Cuas4XpupLJrnvHsKWA5htybJiWhn,2
9,0,Sam only gave Sue ORANGES.,Sam didn't give Rob oranges.,B,0,A,0,Sam only gave SUE oranges.,Sam didn't give Rob oranges.,"with the focus on ""Sue,"" S1 means Sam gave oranges only to Sue. S2, which states that Sam didn't give Rob oranges, is consistent and entailed by S1.",0.0,0.0,2,NEG,1,f1,audio,openai,gpt-4o-audio-preview,20260105_090813,chatcmpl-Cuas4XpupLJrnvHsKWA5htybJiWhn,2
