example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,1,Sam only gave Bill BANANAS.,Sam also gave Bill grapes.,C,0,A,0,Sam only gave SUE APPLES.,Sam didn't give Sue bananas.,"the prosodic focus in S1 is on ""APPLES,"" meaning that Sue didn’t get anything other than apples. S2 says Sue didn’t get bananas, which is consistent with this, since it confirms that Sue did not receive anything else besides apples.",0.34615384615384615,0.5925925925925926,2,POS,2,f7,audio,openai,gpt-audio,20260105_101608,chatcmpl-Cubyiv9CXat66wR4ddLtzHPET4dcO,0
1,1,Sam only gave MARY apples.,Sam also gave Ellen apples.,C,0,B,0,Sam only gave ELLEN ORANGES.,Sam didn't give Tom oranges.,"the prosodic focus in S1 is on ""ELLEN."" This means Sam only gave oranges to Ellen and nobody else. S2 says Sam didn’t give Tom oranges, which is a separate fact about who else did or did not receive oranges. S2 doesn’t follow directly from S1; it’s independent information.",0.37037037037037035,0.5925925925925926,1,POS,1,f7,audio,openai,gpt-audio,20260105_101608,chatcmpl-Cubyiv9CXat66wR4ddLtzHPET4dcO,0
2,1,Sam only gave Sue APPLES.,Sam also gave Tom apples.,B,0,A,0,Sam only gave TOM APPLES.,Sam didn't give Mary apples.,"the prosodic focus in S1 is on ""TOM."" This means that no one except Tom received apples. S2 confirms that Mary didn’t get apples, which is entailed by S1.",0.125,0.4074074074074074,2,POS,1,f7,audio,openai,gpt-audio,20260105_101608,chatcmpl-Cubyiv9CXat66wR4ddLtzHPET4dcO,0
3,1,Sam only gave BILL grapes.,Sam didn't give Bill oranges.,B,0,C,0,Sam only gave TOM APPLES.,Sam also gave Bill apples.,"the prosodic focus in S1 is on ""TOM."" This means that Tom was the only person to get apples. S2 contradicts this by saying Bill also got apples.",0.32,0.42857142857142855,1,NEG,2,f7,audio,openai,gpt-audio,20260105_101608,chatcmpl-Cubyiv9CXat66wR4ddLtzHPET4dcO,0
4,1,Sam only gave BILL apples.,Sam didn't give Bill bananas.,B,0,A,0,Sam only gave SUE BANANAS.,Sam didn't give Tom bananas.,"the prosodic focus in S1 is on ""SUE."" This means no one else got bananas. S2 says Tom didn’t get bananas, which is entailed by S1.",0.36,0.14285714285714285,1,NEG,2,f7,audio,openai,gpt-audio,20260105_101608,chatcmpl-Cubyiv9CXat66wR4ddLtzHPET4dcO,0
5,0,Sam only gave SUE apples.,Sam didn't give Sue bananas.,B,0,A,0,Sam only gave BILL GRAPES.,Sam didn't give Sue grapes.,"the prosodic focus in S1 is on ""BILL."" This means no one else received grapes besides Bill. S2 states that Sue didn’t get grapes, which aligns with this and is entailed by S1.",0.32,0.18518518518518517,1,NEG,2,f7,audio,openai,gpt-audio,20260105_101608,chatcmpl-Cubyiv9CXat66wR4ddLtzHPET4dcO,0
6,0,Sam only gave ELLEN oranges.,Sam didn't give Tom oranges.,A,0,C,0,Sam only gave SUE APPLES.,Sam also gave Tom apples.,"the prosodic focus in S1 is on ""SUE."" This means no one else received apples besides Sue. S2 says Tom also got apples, which contradicts S1.",0.3333333333333333,0.4444444444444444,1,NEG,1,f7,audio,openai,gpt-audio,20260105_101608,chatcmpl-Cubyiv9CXat66wR4ddLtzHPET4dcO,0
7,0,Sam only gave TOM apples.,Sam didn't give Mary apples.,A,1,A,0,Sam only gave TOM ORANGES.,Sam didn't give Mary oranges.,"the prosodic focus in S1 is on ""TOM."" This means no one else besides Tom got oranges. S2 says Mary didn’t get oranges, which is entailed by S1.",0.2,0.17857142857142858,1,NEG,1,f7,audio,openai,gpt-audio,20260105_101608,chatcmpl-Cubyiv9CXat66wR4ddLtzHPET4dcO,0
8,0,Sam only gave Tom APPLES.,Sam also gave Bill apples.,B,0,A,0,Sam only gave MARY APPLES.,Sam didn’t give Bill apples.,"the prosodic focus in S1 is on ""MARY."" This means only Mary got apples. S2 states that Bill didn’t get apples, which follows directly from S1.",0.16,0.25925925925925924,2,POS,1,f7,audio,openai,gpt-audio,20260105_101608,chatcmpl-Cubyiv9CXat66wR4ddLtzHPET4dcO,0
9,0,Sam only gave Sue BANANAS.,Sam didn't give Tom bananas.,B,0,A,0,Sam only gave SUE BANANAS.,Sam didn’t give Tom bananas.,"the prosodic focus in S1 is on ""SUE."" This means only Sue got bananas and no one else. S2 says Tom didn’t get bananas, which is entailed by S1.",0.0,0.037037037037037035,2,NEG,1,f7,audio,openai,gpt-audio,20260105_101608,chatcmpl-Cubyiv9CXat66wR4ddLtzHPET4dcO,0
