example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,0,Sam only gave Tom APPLES.,Sam also gave Tom grapes.,C,1,C,0,Sam only gave TOM apples.,Sam also gave Tom grapes.,"in S1, the prosodic focus is on ""TOM,"" meaning Sam gave apples to no one else besides Tom. S2 says Sam also gave Tom grapes, which contradicts the exclusivity implied by S1.",0.0,0.0,2,POS,2,f10,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubmBt4ZHlM6NhyYVt7tj9XKuMlQy,2
1,0,Sam only gave Mary BANANAS.,Sam didn't give Bill bananas.,B,0,C,1,Sam only gave Tom GRAPES.,Sam also gave Tom apples.,"in S1, the prosodic focus is on ""GRAPES,"" meaning Sam didn’t give Tom anything else besides grapes. S2 says Sam also gave Tom apples, which contradicts the exclusive meaning from S1.",0.34615384615384615,0.5714285714285714,2,NEG,1,f10,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubmBt4ZHlM6NhyYVt7tj9XKuMlQy,2
2,0,Sam only gave MARY apples.,Sam also gave Mary bananas.,B,0,A,1,Sam only gave MARY bananas.,Sam didn’t give Bill bananas.,"in S1, the prosodic focus is on ""MARY,"" meaning Sam gave bananas to no one other than Mary. S2, which says Sam didn’t give Bill bananas, is entailed because this follows from the exclusivity that only Mary received bananas.",0.19230769230769232,0.39285714285714285,1,POS,2,f10,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubmBt4ZHlM6NhyYVt7tj9XKuMlQy,2
3,0,Sam only gave SUE apples.,Sam didn't give Rob apples.,A,0,C,0,Sam only gave Mary APPLES.,Sam also gave Mary bananas.,"in S1, the prosodic focus is on ""APPLES,"" meaning Sam didn’t give Mary anything besides apples. S2 claims Sam also gave Mary bananas, which directly contradicts the exclusivity in S1.",0.16,0.6153846153846154,1,NEG,1,f10,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubmBt4ZHlM6NhyYVt7tj9XKuMlQy,2
4,1,Sam only gave BILL bananas.,Sam also gave Bill grapes.,B,0,A,1,Sam only gave SUE apples.,Sam didn’t give Rob apples.,"in S1, the prosodic focus is on ""SUE,” meaning Sam gave apples to Sue and no one else. S2 says Sam didn’t give Rob apples, which is compatible with the exclusivity expressed in S1, making S2 entailed.",0.34615384615384615,0.5769230769230769,1,POS,2,f10,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubmBt4ZHlM6NhyYVt7tj9XKuMlQy,2
5,1,Sam only gave Rob GRAPES.,Sam didn't give Rob apples.,A,0,B,0,Sam only gave BILL bananas.,Sam also gave Bill grapes.,"in S1, the prosodic focus is on ""BILL,"" meaning no one besides Bill received bananas. However, S2 speaks about what else Bill received (grapes), which is independent of what S1 is asserting (the exclusive banana recipient).",0.34615384615384615,0.5769230769230769,2,NEG,2,f10,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubmBt4ZHlM6NhyYVt7tj9XKuMlQy,2
6,0,Sam only gave SUE grapes.,Sam also gave Tom grapes.,C,0,A,1,Sam only gave ROB grapes.,Sam didn’t give Rob apples.,"in S1, the prosodic focus is on ""GRAPES,"" meaning Sam didn’t give Rob anything besides grapes. S2, which says Sam didn’t give Rob apples, aligns with the exclusive meaning, and therefore is entailed.",0.125,0.5,1,POS,1,f10,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubmBt4ZHlM6NhyYVt7tj9XKuMlQy,2
7,0,Sam only gave ELLEN grapes.,Sam didn't give Rob grapes.,A,0,C,1,Sam only gave SUE grapes.,Sam also gave Tom grapes.,"in S1, the prosodic focus is on ""SUE,"" meaning no one other than Sue received grapes. S2 says Sam also gave Tom grapes, which contradicts the exclusivity in S1.",0.15384615384615385,0.34615384615384615,1,NEG,1,f10,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubmBt4ZHlM6NhyYVt7tj9XKuMlQy,2
8,0,Sam only gave MARY grapes.,Sam also gave Mary bananas.,B,0,A,1,Sam only gave ELLEN grapes.,Sam didn’t give Rob grapes.,"in S1, the prosodic focus is on ""ELLEN,"" meaning no one besides Ellen got grapes. S2 says Sam didn’t give Rob grapes, which is perfectly consistent with this exclusivity and is thus entailed.",0.19230769230769232,0.6153846153846154,1,POS,2,f10,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubmBt4ZHlM6NhyYVt7tj9XKuMlQy,2
9,0,Sam only gave SUE apples.,Sam didn't give Bill apples.,A,0,C,1,Sam only gave MARY grapes.,Sam also gave Mary bananas.,"in S1, the prosodic focus is on ""GRAPES,"" meaning Sam didn’t give Mary anything besides grapes. S2 says Sam also gave Mary bananas, which contradicts the exclusivity conveyed by the focus in S1.",0.32,0.5925925925925926,1,NEG,1,f10,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubmBt4ZHlM6NhyYVt7tj9XKuMlQy,2
