example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id
0,0,Sam only gave SUE apples.,Sam also gave Rob apples.,C,1,C,1,Sam only gave SUE apples.,Sam also gave ROB apples.,"the prosodic focus in S1 is on SUE, meaning Sam did not give apples to anyone else. S2 says Sam also gave apples to Rob, which contradicts the claim in S1.",0.0,0.0,1,POS,1,f4,audio,openai,gpt-audio,20251217_133320,chatcmpl-Cnlxd8CSQtt4XB7lEb1HowORTYibV
1,0,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,B,1,B,0,Sam only gave BILL apples.,Sam didn’t give MARY apples.,"the prosodic focus in S1 is on BILL, meaning Sam did not give apples to anyone else. S2 states something about Mary not receiving apples, which is independent of the specific claim in S1.",0.0,0.037037037037037035,2,NEG,1,f4,audio,openai,gpt-audio,20251217_133320,chatcmpl-Cnlxd8CSQtt4XB7lEb1HowORTYibV
2,0,Sam only gave MARY oranges.,Sam also gave Ellen oranges.,C,1,C,0,Sam only gave MARY ORANGES.,Sam also gave ELLEN oranges.,"the prosodic focus in S1 is on MARY, meaning Sam did not give oranges to anyone else. S2 says Sam also gave oranges to Ellen, which contradicts the claim in S1.",0.0,0.0,1,POS,1,f4,audio,openai,gpt-audio,20251217_133320,chatcmpl-Cnlxd8CSQtt4XB7lEb1HowORTYibV
3,0,Sam only gave Ellen APPLES.,Sam didn't give Tom apples.,B,0,A,0,Sam only gave ELLEN apples.,Sam didn’t give TOM apples.,"the prosodic focus in S1 is on ELLEN, meaning Sam did not give apples to anyone else. S2, by saying Sam didn’t give Tom apples, is consistent with this claim and is thus entailed.",0.0,0.038461538461538464,2,NEG,1,f4,audio,openai,gpt-audio,20251217_133320,chatcmpl-Cnlxd8CSQtt4XB7lEb1HowORTYibV
4,0,Sam only gave ROB bananas.,Sam also gave Rob oranges.,B,1,B,0,Sam only gave ROB BANANAS.,Sam also gave ROB oranges.,"the prosodic focus in S1 is on BANANAS, meaning Sam didn’t give Rob anything else besides bananas. S2 says Sam also gave Rob oranges, which is about something else and is therefore independent.",0.0,0.0,1,POS,2,f4,audio,openai,gpt-audio,20251217_133320,chatcmpl-Cnlxd8CSQtt4XB7lEb1HowORTYibV
5,0,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,A,1,A,0,Sam only gave BILL bananas.,Sam didn’t give BILL grapes.,"the prosodic focus in S1 is on bananas, meaning Sam didn’t give Bill anything else. S2 confirms that Sam did not give Bill grapes. This is entailed by S1.",0.0,0.037037037037037035,2,NEG,2,f4,audio,openai,gpt-audio,20251217_133320,chatcmpl-Cnlxd8CSQtt4XB7lEb1HowORTYibV
6,0,Sam only gave Ellen ORANGES.,Sam didn't give Ellen grapes.,A,1,A,0,Sam only gave ELLEN ORANGES.,Sam didn’t give ELLEN grapes.,"the prosodic focus in S1 is on ORANGES, meaning Sam didn’t give Ellen anything else. S2 states that Sam didn’t give Ellen grapes, which follows logically from S1 and is entailed.",0.0,0.03571428571428571,2,NEG,2,f4,audio,openai,gpt-audio,20251217_133320,chatcmpl-Cnlxd8CSQtt4XB7lEb1HowORTYibV
7,0,Sam only gave Mary BANANAS.,Sam didn't give Ellen bananas.,B,1,B,0,Sam only gave MARY bananas.,Sam didn’t give ELLEN bananas.,"the prosodic focus in S1 is on MARY, meaning Sam didn’t give bananas to anyone else. S2 states something about Ellen not getting bananas, which is a different person from Mary. This makes S2 independent of S1.",0.0,0.034482758620689655,2,NEG,1,f4,audio,openai,gpt-audio,20251217_133320,chatcmpl-Cnlxd8CSQtt4XB7lEb1HowORTYibV
8,0,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,A,1,A,1,Sam only gave BILL bananas.,Sam didn’t give TOM bananas.,"the prosodic focus in S1 is on BILL, meaning Sam didn’t give bananas to anyone else. S2 says that Tom didn’t get bananas, which aligns with this claim and is entailed.",0.0,0.037037037037037035,1,NEG,1,f4,audio,openai,gpt-audio,20251217_133320,chatcmpl-Cnlxd8CSQtt4XB7lEb1HowORTYibV
9,0,Sam only gave Sue ORANGES.,Sam didn't give Sue grapes.,A,1,A,0,Sam only gave SUE oranges.,Sam didn’t give SUE grapes.,"the prosodic focus in S1 is on ORANGES, meaning Sam didn’t give Sue anything else. S2 says that Sam didn’t give Sue grapes, which is consistent with S1 and is entailed.",0.0,0.038461538461538464,2,NEG,2,f4,audio,openai,gpt-audio,20251217_133320,chatcmpl-Cnlxd8CSQtt4XB7lEb1HowORTYibV
