example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,0,Sam only gave Ellen GRAPES.,Sam also gave Ellen oranges.,C,1,C,0,Sam only gave ELLEN grapes.,Sam also gave Ellen oranges.,"the focus ""only"" on ""ELLEN"" limits the set of items Sam gave Ellen to grapes. If Sam also gave her oranges, it contradicts the initial statement.",0.0,0.0,2,POS,2,f5,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CualEpR9gLingyxFOPndgtLhpAeO6,3
1,0,Sam only gave ELLEN apples.,Sam also gave Rob apples.,C,1,C,1,Sam only gave ELLEN apples.,Sam also gave Rob apples.,"the focus ""only"" on ""ELLEN"" means no one else got apples. If Rob also received apples, it contradicts the first statement.",0.0,0.0,1,POS,1,f5,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CualEpR9gLingyxFOPndgtLhpAeO6,3
2,0,Sam only gave MARY oranges.,Sam didn't give Mary bananas.,B,0,A,1,Sam only gave MARY oranges.,Sam didn’t give Mary bananas.,"the focus ""only"" on ""MARY"" and ""oranges"" implies no other fruit was given to Mary, so not giving her bananas is consistent with the first sentence.",0.0,0.03571428571428571,1,NEG,2,f5,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CualEpR9gLingyxFOPndgtLhpAeO6,3
3,0,Sam only gave MARY oranges.,Sam also gave Tom oranges.,C,1,C,1,Sam only gave MARY oranges.,Sam also gave Tom oranges.,"the focus ""only"" on ""MARY"" means no one else was given oranges. If Tom also got oranges, it contradicts the first statement.",0.0,0.0,1,POS,1,f5,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CualEpR9gLingyxFOPndgtLhpAeO6,3
4,0,Sam only gave Mary ORANGES.,Sam didn't give Tom oranges.,B,0,A,0,Sam only gave MARY oranges.,Sam didn’t give Tom oranges.,"the focus ""only"" on ""MARY"" for oranges means no one else was given oranges, so not giving Tom oranges is consistent with that.",0.0,0.037037037037037035,2,NEG,1,f5,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CualEpR9gLingyxFOPndgtLhpAeO6,3
5,0,Sam only gave Mary GRAPES.,Sam also gave Mary apples.,C,1,C,0,Sam only gave MARY grapes.,Sam also gave Mary apples.,"the focus ""only"" on ""MARY"" and ""grapes"" means no other items were given to Mary. If she also received apples, that contradicts the first statement.",0.0,0.0,2,POS,2,f5,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CualEpR9gLingyxFOPndgtLhpAeO6,3
6,1,Sam only gave SUE apples.,Sam also gave Mary apples.,C,1,C,1,Sam only gave SUE apples.,Sam also gave Mary apples.,"the focus ""only"" on ""SUE"" for apples means no one else got apples. If Mary also got apples, that contradicts the first statement.",0.0,0.0,1,POS,1,f5,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CualEpR9gLingyxFOPndgtLhpAeO6,3
7,1,Sam only gave Bill ORANGES.,Sam also gave Bill bananas.,C,1,C,0,Sam only gave BILL oranges.,Sam also gave Bill bananas.,"the focus ""only"" on ""BILL"" for oranges means Bill didn’t get any other fruit. If he also got bananas, it contradicts the first statement.",0.0,0.0,2,POS,2,f5,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CualEpR9gLingyxFOPndgtLhpAeO6,3
8,0,Sam only gave Ellen BANANAS.,Sam also gave Ellen grapes.,C,1,C,0,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,"the focus ""only"" on ""ELLEN"" and ""bananas"" means Ellen only received bananas. If she also got grapes, it contradicts the first statement.",0.0,0.0,2,POS,2,f5,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CualEpR9gLingyxFOPndgtLhpAeO6,3
9,0,Sam only gave Tom BANANAS.,Sam didn't give Tom oranges.,A,1,A,0,Sam only gave TOM bananas.,Sam didn’t give Tom oranges.,"the focus ""only"" on ""TOM"" and ""bananas"" means Tom only got bananas. Not giving Tom oranges aligns with that.",0.0,0.037037037037037035,2,NEG,2,f5,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CualEpR9gLingyxFOPndgtLhpAeO6,3
