example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,0,Sam only gave ROB apples.,Sam didn't give Sue apples.,A,1,A,1,Sam only gave ROB apples.,Sam didn’t give Sue apples.,"if Sam only gave Rob apples, it entails that no one else, including Sue, received apples from Sam.",0.0,0.038461538461538464,1,NEG,1,f6,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaRwwF29QpdIDxoqaRd9x2z2cjcX,4
1,0,Sam only gave SUE grapes.,Sam also gave Sue oranges.,B,0,C,1,Sam only gave SUE grapes.,Sam also gave Sue oranges.,"if Sam only gave Sue grapes, then giving her oranges contradicts the exclusivity implied by “only.”",0.0,0.0,1,POS,2,f6,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaRwwF29QpdIDxoqaRd9x2z2cjcX,4
2,0,Sam only gave SUE grapes.,Sam didn't give Sue bananas.,B,0,A,1,Sam only gave SUE grapes.,Sam didn’t give Sue bananas.,"if Sam only gave Sue grapes, it entails that he didn’t give her anything else, including bananas.",0.0,0.037037037037037035,1,NEG,2,f6,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaRwwF29QpdIDxoqaRd9x2z2cjcX,4
3,0,Sam only gave Mary GRAPES.,Sam also gave Ellen grapes.,B,0,C,0,Sam only gave MARY grapes.,Sam also gave Ellen grapes.,"if Sam only gave Mary grapes, then giving grapes to Ellen contradicts the exclusivity implied by “only.”",0.0,0.0,2,POS,1,f6,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaRwwF29QpdIDxoqaRd9x2z2cjcX,4
4,0,Sam only gave Rob ORANGES.,Sam also gave Rob bananas.,C,1,C,0,Sam only gave ROB oranges.,Sam also gave Rob bananas.,"if Sam only gave Rob oranges, then giving him bananas contradicts the exclusivity implied by “only.”",0.0,0.0,2,POS,2,f6,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaRwwF29QpdIDxoqaRd9x2z2cjcX,4
5,0,Sam only gave Sue BANANAS.,Sam didn't give Sue grapes.,A,1,A,0,Sam only gave SUE BANANAS.,Sam didn’t give Sue grapes.,"if Sam only gave Sue bananas, that entails he gave her no other fruit, including grapes.",0.0,0.038461538461538464,2,NEG,2,f6,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaRwwF29QpdIDxoqaRd9x2z2cjcX,4
6,0,Sam only gave Tom GRAPES.,Sam didn't give Tom apples.,A,1,A,0,Sam only gave TOM GRAPES.,Sam didn’t give Tom apples.,"if Sam only gave Tom grapes, it entails that no other fruit, including apples, was given to Tom.",0.0,0.038461538461538464,2,NEG,2,f6,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaRwwF29QpdIDxoqaRd9x2z2cjcX,4
7,0,Sam only gave TOM bananas.,Sam didn't give Tom grapes.,B,0,A,0,Sam only gave TOM BANANAS.,Sam didn’t give Tom grapes.,"if Sam only gave Tom bananas, it entails that he didn’t give Tom any other fruit, including grapes.",0.0,0.038461538461538464,1,NEG,2,f6,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaRwwF29QpdIDxoqaRd9x2z2cjcX,4
8,1,Sam only gave Rob APPLES.,Sam also gave Rob grapes.,C,1,C,0,Sam only gave ROB APPLES.,Sam also gave Rob grapes.,"if Sam only gave Rob apples, giving Rob grapes directly contradicts the exclusivity implied by “only.”",0.0,0.0,2,POS,2,f6,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaRwwF29QpdIDxoqaRd9x2z2cjcX,4
9,1,Sam only gave ELLEN grapes.,Sam also gave Ellen oranges.,B,0,C,0,Sam only gave ELLEN GRAPES.,Sam also gave Ellen oranges.,"if Sam only gave Ellen grapes, giving her oranges contradicts the exclusivity implied by “only.”",0.0,0.0,1,POS,2,f6,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaRwwF29QpdIDxoqaRd9x2z2cjcX,4
