example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,0,Sam only gave Ellen GRAPES.,Sam also gave Ellen oranges.,C,1,C,0,Sam only gave ELLEN grapes.,Sam also gave Ellen oranges.,"the focus in S1 is on ""Ellen,"" meaning Sam did not give grapes to anyone else. S2 states that Sam gave Ellen something else (oranges), which contradicts the focus-based entailment that grapes were the only thing Sam gave Ellen.",0.0,0.0,2,POS,2,f5,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubfMjzWxBzjp24HjQwmXFdHFaOEj,1
1,0,Sam only gave ELLEN apples.,Sam also gave Rob apples.,C,1,C,1,Sam only gave ELLEN apples.,Sam also gave Rob apples.,"the focus in S1 is on ""Ellen,"" meaning Sam gave apples to no one else except Ellen. S2 says Sam also gave apples to Rob, which contradicts this entailment.",0.0,0.0,1,POS,1,f5,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubfMjzWxBzjp24HjQwmXFdHFaOEj,1
2,1,Sam only gave MARY oranges.,Sam didn't give Mary bananas.,B,0,A,1,Sam only gave MARY oranges.,Sam didn't give Mary bananas.,"the focus in S1 is on ""Mary,"" meaning the only person who got oranges was Mary and she got no other item. S2 says Mary didn't get bananas, which is consistent with the entailment.",0.0,0.0,1,NEG,2,f5,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubfMjzWxBzjp24HjQwmXFdHFaOEj,1
3,1,Sam only gave MARY oranges.,Sam also gave Tom oranges.,C,1,C,1,Sam only gave MARY oranges.,Sam also gave Tom oranges.,"the focus in S1 is on ""Mary,"" meaning that Mary is the only recipient of oranges. S2 says that Tom also received oranges, which contradicts this entailment.",0.0,0.0,1,POS,1,f5,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubfMjzWxBzjp24HjQwmXFdHFaOEj,1
4,0,Sam only gave Mary ORANGES.,Sam didn't give Tom oranges.,B,0,A,0,Sam only gave MARY oranges.,Sam didn't give Tom oranges.,"the focus in S1 is on ""Mary,"" meaning no one else received oranges. S2 says that Tom didn’t get oranges, which is consistent with the entailment that only Mary got oranges.",0.0,0.0,2,NEG,1,f5,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubfMjzWxBzjp24HjQwmXFdHFaOEj,1
5,0,Sam only gave Mary GRAPES.,Sam also gave Mary apples.,C,1,C,0,Sam only gave MARY grapes.,Sam also gave Mary apples.,"the focus in S1 is on ""grapes,"" meaning that grapes were the only thing Mary received. S2 says that Mary also got apples, contradicting the entailment.",0.0,0.0,2,POS,2,f5,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubfMjzWxBzjp24HjQwmXFdHFaOEj,1
6,0,Sam only gave SUE apples.,Sam also gave Mary apples.,C,1,C,1,Sam only gave SUE apples.,Sam also gave Mary apples.,"the focus in S1 is on ""Sue,"" meaning Sue is the only person who got apples. S2 says that Mary also received apples, which contradicts this entailment.",0.0,0.0,1,POS,1,f5,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubfMjzWxBzjp24HjQwmXFdHFaOEj,1
7,0,Sam only gave Bill ORANGES.,Sam also gave Bill bananas.,C,1,C,0,Sam only gave BILL oranges.,Sam also gave Bill bananas.,"the focus in S1 is on ""oranges,"" meaning oranges were the only thing Bill received. S2 says that Bill also got bananas, contradicting this entailment.",0.0,0.0,2,POS,2,f5,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubfMjzWxBzjp24HjQwmXFdHFaOEj,1
8,0,Sam only gave Ellen BANANAS.,Sam also gave Ellen grapes.,C,1,C,0,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,"the focus in S1 is on ""bananas,"" meaning bananas were the only thing Ellen received. S2 says Ellen also got grapes, contradicting this entailment.",0.0,0.0,2,POS,2,f5,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubfMjzWxBzjp24HjQwmXFdHFaOEj,1
9,0,Sam only gave Tom BANANAS.,Sam didn't give Tom oranges.,A,1,A,0,Sam only gave TOM bananas.,Sam didn't give Tom oranges.,"the focus in S1 is on ""Tom,"" meaning Tom is the only person who got bananas. S2 states that Tom didn’t receive oranges, which does not contradict the entailment and supports it.",0.0,0.0,2,NEG,2,f5,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubfMjzWxBzjp24HjQwmXFdHFaOEj,1
