example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,0,Sam only gave Bill BANANAS.,Sam also gave Bill grapes.,C,1,C,0,Sam only gave BILL bananas.,Sam also gave Bill grapes.,"S1 says Bill received only bananas, and S2 contradicts this by saying Bill also got grapes.",0.0,0.0,2,POS,2,f7,audio,openai,gpt-audio,20260105_101056,chatcmpl-CubtarPDi9mZdF8k2ToxWZpEiVcVC,1
1,0,Sam only gave MARY apples.,Sam also gave Ellen apples.,C,1,C,1,Sam only gave MARY apples.,Sam also gave Ellen apples.,"S1 states Mary was the only one who got apples, but S2 says Ellen also got apples, which contradicts S1.",0.0,0.0,1,POS,1,f7,audio,openai,gpt-audio,20260105_101056,chatcmpl-CubtarPDi9mZdF8k2ToxWZpEiVcVC,1
2,0,Sam only gave Sue APPLES.,Sam also gave Tom apples.,B,0,C,0,Sam only gave SUE apples.,Sam also gave Tom apples.,"S1 says Sue was the only recipient of apples, but S2 says Tom was another recipient, which contradicts S1.",0.0,0.0,2,POS,1,f7,audio,openai,gpt-audio,20260105_101056,chatcmpl-CubtarPDi9mZdF8k2ToxWZpEiVcVC,1
3,0,Sam only gave BILL grapes.,Sam didn't give Bill oranges.,B,0,A,1,Sam only gave BILL grapes.,Sam didn’t give Bill oranges.,"S1 says Bill received only grapes, which means he didn’t receive oranges. This matches what S2 says.",0.0,0.03571428571428571,1,NEG,2,f7,audio,openai,gpt-audio,20260105_101056,chatcmpl-CubtarPDi9mZdF8k2ToxWZpEiVcVC,1
4,0,Sam only gave BILL apples.,Sam didn't give Bill bananas.,B,0,A,1,Sam only gave BILL apples.,Sam didn’t give Bill bananas.,"S1 says Bill only received apples, and this implies no bananas were given to him. S2 states that explicitly.",0.0,0.03571428571428571,1,NEG,2,f7,audio,openai,gpt-audio,20260105_101056,chatcmpl-CubtarPDi9mZdF8k2ToxWZpEiVcVC,1
5,1,Sam only gave SUE apples.,Sam didn't give Sue bananas.,B,0,A,1,Sam only gave SUE apples.,Sam didn’t give Sue bananas.,"if Sue only received apples, she didn’t get bananas, which confirms S2.",0.0,0.037037037037037035,1,NEG,2,f7,audio,openai,gpt-audio,20260105_101056,chatcmpl-CubtarPDi9mZdF8k2ToxWZpEiVcVC,1
6,1,Sam only gave ELLEN oranges.,Sam didn't give Tom oranges.,A,1,A,1,Sam only gave ELLEN oranges.,Sam didn’t give Tom oranges.,"S1 says only Ellen got oranges, meaning Tom didn’t get any oranges, confirming S2.",0.0,0.037037037037037035,1,NEG,1,f7,audio,openai,gpt-audio,20260105_101056,chatcmpl-CubtarPDi9mZdF8k2ToxWZpEiVcVC,1
7,1,Sam only gave TOM apples.,Sam didn't give Mary apples.,A,1,A,1,Sam only gave TOM apples.,Sam didn’t give Mary apples.,"if only Tom got apples, Mary didn’t get apples, so S2 follows from S1.",0.0,0.037037037037037035,1,NEG,1,f7,audio,openai,gpt-audio,20260105_101056,chatcmpl-CubtarPDi9mZdF8k2ToxWZpEiVcVC,1
8,1,Sam only gave Tom APPLES.,Sam also gave Bill apples.,B,0,C,1,Sam only gave Tom APPLES.,Sam also gave Bill apples.,"S1 says only Tom got apples, but S2 says Bill got apples too, which contradicts S1.",0.0,0.0,2,POS,1,f7,audio,openai,gpt-audio,20260105_101056,chatcmpl-CubtarPDi9mZdF8k2ToxWZpEiVcVC,1
9,1,Sam only gave Sue BANANAS.,Sam didn't give Tom bananas.,B,0,A,0,Sam only gave SUE bananas.,Sam didn’t give Tom bananas.,"if Sue was the only one to get bananas, then Tom didn’t get any bananas, and that supports S2.",0.0,0.037037037037037035,2,NEG,1,f7,audio,openai,gpt-audio,20260105_101056,chatcmpl-CubtarPDi9mZdF8k2ToxWZpEiVcVC,1
