example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,0,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,B,0,C,1,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,"the focus in S1 is on Ellen and bananas, meaning Ellen only got bananas. S2 says Sam also gave Ellen grapes, which contradicts the exclusivity implied by ""only"" in S1.",0.0,0.0,1,POS,2,f9,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaVAqNc29u6Fg4vrca4gbfSYIshb,3
1,0,Sam only gave MARY apples.,Sam didn't give Mary oranges.,B,0,A,1,Sam only gave MARY apples.,Sam didn't give Mary oranges.,"S1 states that Mary only received apples. This implies Mary did not receive anything else, including oranges. S2 explicitly says Sam didn't give Mary oranges, which aligns with that implication, so S2 is entailed by S1.",0.0,0.0,1,NEG,2,f9,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaVAqNc29u6Fg4vrca4gbfSYIshb,3
2,0,Sam only gave TOM bananas.,Sam also gave Tom apples.,B,0,C,1,Sam only gave TOM bananas.,Sam also gave Tom apples.,"S1 states that Tom only got bananas, emphasizing exclusivity of what Tom received. S2 says that Tom also got apples, directly contradicting the exclusivity asserted in S1.",0.0,0.0,1,POS,2,f9,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaVAqNc29u6Fg4vrca4gbfSYIshb,3
3,0,Sam only gave MARY apples.,Sam didn't give Mary grapes.,B,0,A,1,Sam only gave MARY apples.,Sam didn't give Mary grapes.,"S1 indicates Mary exclusively received apples and nothing else, which entails that Mary did not receive grapes. Therefore, S2 is entailed by S1.",0.0,0.0,1,NEG,2,f9,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaVAqNc29u6Fg4vrca4gbfSYIshb,3
4,0,Sam only gave Mary ORANGES.,Sam didn't give Mary apples.,A,1,A,0,Sam only gave MARY oranges.,Sam didn't give Mary apples.,"S1 states Mary exclusively received oranges, meaning she didn’t receive anything else. S2 confirms she didn’t receive apples, which follows directly from the exclusivity implied by S1.",0.0,0.0,2,NEG,2,f9,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaVAqNc29u6Fg4vrca4gbfSYIshb,3
5,0,Sam only gave Rob APPLES.,Sam also gave Mary apples.,B,1,B,0,Sam only gave ROB apples.,Sam also gave Mary apples.,"S1 states that Sam only gave Rob apples. It does not state anything about what Sam did or didn’t give to Mary. S2 talks about Mary receiving apples, which is independent of the information in S1. There is no contradiction or entailment.",0.0,0.0,2,POS,1,f9,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaVAqNc29u6Fg4vrca4gbfSYIshb,3
6,1,Sam only gave ROB apples.,Sam also gave Tom apples.,C,1,C,1,Sam only gave ROB apples.,Sam also gave Tom apples.,S1 says that Rob was the only one to receive apples. S2 introducing Tom as also receiving apples contradicts this exclusivity.,0.0,0.0,1,POS,1,f9,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaVAqNc29u6Fg4vrca4gbfSYIshb,3
7,1,Sam only gave Rob ORANGES.,Sam didn't give Rob bananas.,A,1,A,0,Sam only gave ROB oranges.,Sam didn't give Rob bananas.,"if Rob only received oranges, it means Rob didn’t receive bananas or anything else. S2 stating that Rob didn’t get bananas is entailed by that exclusivity.",0.0,0.0,2,NEG,2,f9,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaVAqNc29u6Fg4vrca4gbfSYIshb,3
8,0,Sam only gave Bill GRAPES.,Sam also gave Rob grapes.,B,0,C,0,Sam only gave BILL grapes.,Sam also gave Rob grapes.,S1 says that Bill was the only one to receive grapes. S2 introducing Rob as also receiving grapes contradicts the exclusivity stated in S1.,0.0,0.0,2,POS,1,f9,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaVAqNc29u6Fg4vrca4gbfSYIshb,3
9,0,Sam only gave Rob GRAPES.,Sam also gave Rob bananas.,C,1,C,0,Sam only gave ROB grapes.,Sam also gave Rob bananas.,"S1 emphasizes that Rob exclusively received grapes and nothing else. S2 asserts that Rob also received bananas, which directly contradicts the exclusivity in S1.",0.0,0.0,2,POS,2,f9,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaVAqNc29u6Fg4vrca4gbfSYIshb,3
