example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,1,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,B,1,B,1,Sam only gave ROB apples.,Sam also gave Mary apples.,Sam only gave Rob apples does not preclude Sam from giving Mary apples.,0.37037037037037035,0.34615384615384615,1,POS,2,f9,audio,gemini,gemini-2.0-flash,20260105_094210,,0
1,1,Sam only gave MARY apples.,Sam didn't give Mary oranges.,B,1,B,1,Sam only gave ROB apples.,Sam also gave Tom apples.,Sam only gave Rob apples does not preclude Sam from giving Tom apples.,0.16,0.5714285714285714,1,NEG,2,f9,audio,gemini,gemini-2.0-flash,20260105_094210,,0
2,1,Sam only gave TOM bananas.,Sam also gave Tom apples.,B,0,A,1,Sam only gave ROB oranges.,Sam didn't give Rob bananas.,Sam only gave Rob oranges entails that Sam didn't give Rob anything else.,0.28,0.5185185185185185,1,POS,2,f9,audio,gemini,gemini-2.0-flash,20260105_094210,,0
3,1,Sam only gave MARY apples.,Sam didn't give Mary grapes.,B,1,B,1,Sam only gave BILL grapes.,Sam also gave Rob grapes.,Sam only gave Bill grapes does not preclude Sam from giving Rob grapes.,0.32,0.4074074074074074,1,NEG,2,f9,audio,gemini,gemini-2.0-flash,20260105_094210,,0
4,1,Sam only gave Mary ORANGES.,Sam didn't give Mary apples.,A,0,B,0,Sam only gave ROB grapes.,Sam also gave Rob bananas.,Sam only gave Rob grapes does not preclude Sam from giving Rob bananas.,0.2692307692307692,0.5925925925925926,2,NEG,2,f9,audio,gemini,gemini-2.0-flash,20260105_094210,,0
5,0,Sam only gave Rob APPLES.,Sam also gave Mary apples.,B,1,B,0,Sam only gave ROB apples.,Sam also gave Mary apples.,Sam only gave Rob apples does not preclude Sam from giving Mary apples.,0.0,0.0,2,POS,1,f9,audio,gemini,gemini-2.0-flash,20260105_094210,,0
6,0,Sam only gave ROB apples.,Sam also gave Tom apples.,C,0,B,1,Sam only gave ROB apples.,Sam also gave Tom apples.,Sam only gave Rob apples does not preclude Sam from giving Tom apples.,0.0,0.0,1,POS,1,f9,audio,gemini,gemini-2.0-flash,20260105_094210,,0
7,0,Sam only gave Rob ORANGES.,Sam didn't give Rob bananas.,A,1,A,0,Sam only gave ROB oranges.,Sam didn't give Rob bananas.,Sam only gave Rob oranges entails that Sam didn't give Rob anything else.,0.0,0.0,2,NEG,2,f9,audio,gemini,gemini-2.0-flash,20260105_094210,,0
8,0,Sam only gave Bill GRAPES.,Sam also gave Rob grapes.,B,1,B,0,Sam only gave BILL grapes.,Sam also gave Rob grapes.,Sam only gave Bill grapes does not preclude Sam from giving Rob grapes.,0.0,0.0,2,POS,1,f9,audio,gemini,gemini-2.0-flash,20260105_094210,,0
9,0,Sam only gave Rob GRAPES.,Sam also gave Rob bananas.,C,0,B,0,Sam only gave ROB grapes.,Sam also gave Rob bananas.,Sam only gave Rob grapes does not preclude Sam from giving Rob bananas.,0.0,0.0,2,POS,2,f9,audio,gemini,gemini-2.0-flash,20260105_094210,,0
