example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,0,Sam only gave ELLEN grapes.,Sam didn't give Tom grapes.,A,0,B,1,Sam only gave ELLEN grapes.,Sam didn't give Tom grapes.,"S2 is independent of S1. S1 states who Sam gave grapes to, and S2 states who Sam did not give grapes to, but it is a different person.",0.0,0.0,1,NEG,1,f3,audio,gemini,gemini-2.0-flash,20260105_094016,,1
1,0,Sam only gave Ellen APPLES.,Sam didn't give Ellen oranges.,A,0,C,1,Sam only gave Ellen APPLES.,Sam didn't give Ellen apples.,"S2 directly contradicts S1. S1 states that Sam gave Ellen apples, while S2 states that Sam did not give Ellen apples.",0.0,0.1724137931034483,2,NEG,2,f3,audio,gemini,gemini-2.0-flash,20260105_094016,,1
2,0,Sam only gave Rob GRAPES.,Sam also gave Ellen grapes.,B,1,B,0,Sam only gave ROB grapes.,Sam also gave Ellen grapes.,"S2 is independent of S1. S1 states who Sam gave grapes to, and S2 states who Sam also gave grapes to, but it is a different person.",0.0,0.0,2,POS,1,f3,audio,gemini,gemini-2.0-flash,20260105_094016,,1
3,0,Sam only gave Rob APPLES.,Sam also gave Ellen apples.,B,1,B,0,Sam only gave ROB apples.,Sam also gave Ellen apples.,"S2 is independent of S1. S1 states who Sam gave apples to, and S2 states who Sam also gave apples to, but it is a different person.",0.0,0.0,2,POS,1,f3,audio,gemini,gemini-2.0-flash,20260105_094016,,1
4,0,Sam only gave Ellen APPLES.,Sam didn't give Bill apples.,B,0,A,0,Sam only gave ELLEN apples.,Sam didn't give Bill apples.,"S1 implies that Sam only gave apples to Ellen, so it is entailed that Sam did not give apples to Bill.",0.0,0.0,2,NEG,1,f3,audio,gemini,gemini-2.0-flash,20260105_094016,,1
5,1,Sam only gave Rob APPLES.,Sam didn't give Sue apples.,B,0,A,0,Sam only gave ROB apples.,Sam didn't give Sue apples.,"S1 implies that Sam only gave apples to Rob, so it is entailed that Sam did not give apples to Sue.",0.0,0.0,2,NEG,1,f3,audio,gemini,gemini-2.0-flash,20260105_094016,,1
6,1,Sam only gave ROB oranges.,Sam also gave Rob apples.,B,1,B,1,Sam only gave ROB oranges.,Sam also gave Rob apples.,S1 is about oranges and S2 is about apples.,0.0,0.0,1,POS,2,f3,audio,gemini,gemini-2.0-flash,20260105_094016,,1
7,1,Sam only gave ROB apples.,Sam also gave Rob grapes.,B,1,B,1,Sam only gave ROB apples.,Sam also gave Rob grapes.,S1 is about apples and S2 is about grapes.,0.0,0.0,1,POS,2,f3,audio,gemini,gemini-2.0-flash,20260105_094016,,1
8,1,Sam only gave ROB bananas.,Sam didn't give Ellen bananas.,A,1,A,1,Sam only gave ROB bananas.,Sam didn't give Ellen bananas.,"S1 implies that Sam only gave bananas to Rob, so it is entailed that Sam did not give bananas to Ellen.",0.0,0.0,1,NEG,1,f3,audio,gemini,gemini-2.0-flash,20260105_094016,,1
9,1,Sam only gave Mary APPLES.,Sam also gave Ellen apples.,B,1,B,1,Sam only gave Mary APPLES.,Sam also gave Ellen apples.,"S1 is about who Sam gave apples to, and S2 states who Sam also gave apples to, but it is a different person.",0.0,0.0,2,POS,1,f3,audio,gemini,gemini-2.0-flash,20260105_094016,,1
