example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,0,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,B,0,C,1,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,"the prosodic focus is on ""Ellen,"" meaning Sam didn’t give anyone else bananas. Since S2 says Sam gave Ellen another item (grapes), this contradicts the exclusivity implied by ""only"" with focus on Ellen.",0.0,0.0,1,POS,2,f9,audio,openai,gpt-4o-audio-preview,20260105_090813,chatcmpl-Cub2g4ddLT8SEtEtvVPLbasqjJmXr,3
1,0,Sam only gave MARY apples.,Sam didn't give Mary oranges.,B,0,A,0,Sam only gave Mary APPLES.,Sam didn’t give Mary oranges.,"the prosodic focus is on ""apples,"" meaning Sam didn’t give Mary anything other than apples. S2 is entailed because it states that Mary didn’t receive oranges, which supports that apples were the only fruit given to Mary.",0.0,0.03571428571428571,1,NEG,2,f9,audio,openai,gpt-4o-audio-preview,20260105_090813,chatcmpl-Cub2g4ddLT8SEtEtvVPLbasqjJmXr,3
2,0,Sam only gave TOM bananas.,Sam also gave Tom apples.,B,0,C,1,Sam only gave TOM bananas.,Sam also gave Tom apples.,"the prosodic focus is on ""Tom,"" meaning Sam did not give anyone else bananas. The second sentence, however, says he gave Tom apples in addition to bananas, which contradicts the exclusivity implied by ""only"" if the focus is on Tom.",0.0,0.0,1,POS,2,f9,audio,openai,gpt-4o-audio-preview,20260105_090813,chatcmpl-Cub2g4ddLT8SEtEtvVPLbasqjJmXr,3
3,0,Sam only gave MARY apples.,Sam didn't give Mary grapes.,B,0,A,0,Sam only gave Mary APPLES.,Sam didn’t give Mary grapes.,"the prosodic focus is on ""apples,"" meaning Mary didn’t get anything else. The second sentence is entailed because it matches the exclusivity by stating Mary didn’t get grapes.",0.0,0.037037037037037035,1,NEG,2,f9,audio,openai,gpt-4o-audio-preview,20260105_090813,chatcmpl-Cub2g4ddLT8SEtEtvVPLbasqjJmXr,3
4,0,Sam only gave Mary ORANGES.,Sam didn't give Mary apples.,A,1,A,1,Sam only gave Mary ORANGES.,Sam didn’t give Mary apples.,"the prosodic focus is on ""oranges,"" meaning Mary didn’t receive anything other than oranges. The second sentence supports that by declaring she didn’t get apples, so it’s entailed.",0.0,0.037037037037037035,2,NEG,2,f9,audio,openai,gpt-4o-audio-preview,20260105_090813,chatcmpl-Cub2g4ddLT8SEtEtvVPLbasqjJmXr,3
5,0,Sam only gave Rob APPLES.,Sam also gave Mary apples.,B,1,B,0,Sam only gave ROB apples.,Sam also gave Mary apples.,"the prosodic focus is on ""Rob,"" meaning Sam didn’t give anyone else apples. However, the second sentence states that Mary also received apples. This is independent because it provides information about Mary, not about Rob’s exclusivity regarding the apples.",0.0,0.0,2,POS,1,f9,audio,openai,gpt-4o-audio-preview,20260105_090813,chatcmpl-Cub2g4ddLT8SEtEtvVPLbasqjJmXr,3
6,1,Sam only gave ROB apples.,Sam also gave Tom apples.,C,1,C,1,Sam only gave ROB apples.,Sam also gave Tom apples.,"the prosodic focus is on ""Rob,"" meaning that Sam didn’t give anyone else apples. The second sentence contradicts this by saying Sam also gave Tom apples, breaking the exclusivity of Rob being the only one receiving apples.",0.0,0.0,1,POS,1,f9,audio,openai,gpt-4o-audio-preview,20260105_090813,chatcmpl-Cub2g4ddLT8SEtEtvVPLbasqjJmXr,3
7,1,Sam only gave Rob ORANGES.,Sam didn't give Rob bananas.,A,1,A,1,Sam only gave Rob ORANGES.,Sam didn’t give Rob bananas.,"the prosodic focus is on ""oranges,"" which means Rob didn’t receive anything else besides oranges. The second sentence aligns with that, confirming that Rob didn't get bananas, so it’s entailed.",0.0,0.037037037037037035,2,NEG,2,f9,audio,openai,gpt-4o-audio-preview,20260105_090813,chatcmpl-Cub2g4ddLT8SEtEtvVPLbasqjJmXr,3
8,0,Sam only gave Bill GRAPES.,Sam also gave Rob grapes.,B,0,C,0,Sam only gave BILL grapes.,Sam also gave Rob grapes.,"the prosodic focus is on ""Bill,"" meaning Sam didn’t give anyone else grapes. The second sentence contradicts that by saying Rob also got grapes.",0.0,0.0,2,POS,1,f9,audio,openai,gpt-4o-audio-preview,20260105_090813,chatcmpl-Cub2g4ddLT8SEtEtvVPLbasqjJmXr,3
9,0,Sam only gave Rob GRAPES.,Sam also gave Rob bananas.,C,0,B,0,Sam only gave ROB grapes.,Sam also gave Rob bananas.,"the prosodic focus is on ""Rob,"" meaning that he was the only person who got grapes. The second sentence is independent since it talks about bananas, which isn’t relevant to the exclusivity of Rob getting grapes.",0.0,0.0,2,POS,2,f9,audio,openai,gpt-4o-audio-preview,20260105_090813,chatcmpl-Cub2g4ddLT8SEtEtvVPLbasqjJmXr,3
