example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,1,Sam only gave Tom APPLES.,Sam also gave Tom grapes.,C,0,A,0,Sam only gave ROB grapes.,Sam didn't give Rob apples.,"the focus ""ROB"" indicates that grapes were given only to Rob, which entails that Rob did not receive apples.",0.25,0.5,2,POS,2,f10,audio,openai,gpt-4o-audio-preview,20260105_092133,chatcmpl-Cub8nJFS8UTwjfRwRk4Bl8F0VGJxv,0
1,1,Sam only gave Mary BANANAS.,Sam didn't give Bill bananas.,B,0,C,0,Sam only gave SUE grapes.,Sam also gave Tom grapes.,"the focus ""SUE"" means only Sue received grapes, so giving grapes to Tom would contradict that statement.",0.34615384615384615,0.5714285714285714,2,NEG,1,f10,audio,openai,gpt-4o-audio-preview,20260105_092133,chatcmpl-Cub8nJFS8UTwjfRwRk4Bl8F0VGJxv,0
2,1,Sam only gave MARY apples.,Sam also gave Mary bananas.,B,1,B,1,Sam only gave ELLEN grapes.,Sam didn't give Rob grapes.,"focusing on ""ELLEN"" means only Ellen got grapes, but this does not entail or contradict whether Rob was given grapes (it is independent information).",0.34615384615384615,0.6153846153846154,1,POS,2,f10,audio,openai,gpt-4o-audio-preview,20260105_092133,chatcmpl-Cub8nJFS8UTwjfRwRk4Bl8F0VGJxv,0
3,1,Sam only gave SUE apples.,Sam didn't give Rob apples.,A,0,B,1,Sam only gave MARY grapes.,Sam also gave Mary bananas.,"focusing on ""MARY"" for grapes does not say anything about whether she also received bananas, so the two statements are independent.",0.32,0.6153846153846154,1,NEG,1,f10,audio,openai,gpt-4o-audio-preview,20260105_092133,chatcmpl-Cub8nJFS8UTwjfRwRk4Bl8F0VGJxv,0
4,1,Sam only gave BILL bananas.,Sam also gave Bill grapes.,B,0,A,1,Sam only gave SUE apples.,Sam didn't give Bill apples.,"focusing on ""SUE"" for apples means only Sue got apples, so Bill did not get apples. This entails the second statement.",0.34615384615384615,0.4074074074074074,1,POS,2,f10,audio,openai,gpt-4o-audio-preview,20260105_092133,chatcmpl-Cub8nJFS8UTwjfRwRk4Bl8F0VGJxv,0
5,0,Sam only gave Rob GRAPES.,Sam didn't give Rob apples.,A,0,C,0,Sam only gave TOM apples.,Sam also gave Tom grapes.,"focusing on ""TOM"" for apples means that apples were only given to Tom and therefore saying he also got grapes contradicts that restrictive condition.",0.25,0.5,2,NEG,2,f10,audio,openai,gpt-4o-audio-preview,20260105_092133,chatcmpl-Cub8nJFS8UTwjfRwRk4Bl8F0VGJxv,0
6,0,Sam only gave SUE grapes.,Sam also gave Tom grapes.,C,0,A,1,Sam only gave BILL bananas.,Sam didn't give Bill grapes.,"focusing on ""BILL"" for bananas means Bill only got bananas, so he did not get grapes, which entails the second statement.",0.34615384615384615,0.4074074074074074,1,POS,1,f10,audio,openai,gpt-4o-audio-preview,20260105_092133,chatcmpl-Cub8nJFS8UTwjfRwRk4Bl8F0VGJxv,0
7,0,Sam only gave ELLEN grapes.,Sam didn't give Rob grapes.,A,0,C,1,Sam only gave ELLEN apples.,Sam also gave Rob apples.,"focusing on ""ELLEN"" for apples means only Ellen got apples, so saying Rob also got apples contradicts that.",0.15384615384615385,0.4230769230769231,1,NEG,1,f10,audio,openai,gpt-4o-audio-preview,20260105_092133,chatcmpl-Cub8nJFS8UTwjfRwRk4Bl8F0VGJxv,0
8,0,Sam only gave MARY grapes.,Sam also gave Mary bananas.,B,0,C,1,Sam only gave SUE bananas.,Sam also gave Tom bananas.,"focusing on ""SUE"" for bananas means only Sue got bananas, so giving bananas to Tom contradicts that.",0.36,0.15384615384615385,1,POS,2,f10,audio,openai,gpt-4o-audio-preview,20260105_092133,chatcmpl-Cub8nJFS8UTwjfRwRk4Bl8F0VGJxv,0
9,0,Sam only gave SUE apples.,Sam didn't give Bill apples.,A,0,B,1,Sam only gave MARY grapes.,Sam didn't give Bill grapes.,"focusing on ""MARY"" for grapes tells us that only Mary received grapes, but it does not say anything about Bill, making the two statements independent.",0.32,0.14814814814814814,1,NEG,1,f10,audio,openai,gpt-4o-audio-preview,20260105_092133,chatcmpl-Cub8nJFS8UTwjfRwRk4Bl8F0VGJxv,0
