example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,0,Sam only gave ROB apples.,Sam didn't give Sue apples.,A,0,B,1,Sam only gave ROB apples.,Sam didn't give Sue apples.,"S1 states that Sam gave apples only to Rob, which does not necessarily entail whether Sam gave apples to anyone else besides Rob. S2 mentions Sue specifically and places a negative focus on her, which is independent of S1 since S1 does not address Sue at all.",0.0,0.0,1,NEG,1,f6,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CualxEGWTK20kI7AKzGVLR4gOhGFX,1
1,0,Sam only gave SUE grapes.,Sam also gave Sue oranges.,B,0,C,1,Sam only gave SUE grapes.,Sam also gave Sue oranges.,"S1 asserts that the only thing Sam gave to Sue was grapes, so the claim in S2 that Sam also gave Sue oranges directly contradicts that.",0.0,0.0,1,POS,2,f6,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CualxEGWTK20kI7AKzGVLR4gOhGFX,1
2,1,Sam only gave SUE grapes.,Sam didn't give Sue bananas.,B,0,A,1,Sam only gave SUE grapes.,Sam didn't give Sue bananas.,"if Sam only gave Sue grapes, it follows that Sam didn’t give Sue bananas or anything else, so S2 is entailed by S1.",0.0,0.0,1,NEG,2,f6,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CualxEGWTK20kI7AKzGVLR4gOhGFX,1
3,1,Sam only gave Mary GRAPES.,Sam also gave Ellen grapes.,B,1,B,1,Sam only gave Mary GRAPES.,Sam also gave Ellen grapes.,"S1 is specifically about Mary and what Sam gave her, and it does not say anything about Ellen. Therefore, S2 is independent of S1.",0.0,0.0,2,POS,1,f6,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CualxEGWTK20kI7AKzGVLR4gOhGFX,1
4,0,Sam only gave Rob ORANGES.,Sam also gave Rob bananas.,C,1,C,0,Sam only gave ROB oranges.,Sam also gave Rob bananas.,"S1 states that the only thing Sam gave Rob was oranges, so if S2 claims that Sam also gave Rob bananas, that directly contradicts S1.",0.0,0.0,2,POS,2,f6,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CualxEGWTK20kI7AKzGVLR4gOhGFX,1
5,0,Sam only gave Sue BANANAS.,Sam didn't give Sue grapes.,A,1,A,0,Sam only gave SUE bananas.,Sam didn't give Sue grapes.,"if Sam only gave Sue bananas, that means he didn’t give her any other fruit, including grapes. So S2 is entailed by S1.",0.0,0.0,2,NEG,2,f6,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CualxEGWTK20kI7AKzGVLR4gOhGFX,1
6,0,Sam only gave Tom GRAPES.,Sam didn't give Tom apples.,A,1,A,0,Sam only gave TOM grapes.,Sam didn't give Tom apples.,"if Sam only gave Tom grapes, it follows that he did not give Tom apples. Therefore, S2 is entailed by S1.",0.0,0.0,2,NEG,2,f6,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CualxEGWTK20kI7AKzGVLR4gOhGFX,1
7,0,Sam only gave TOM bananas.,Sam didn't give Tom grapes.,B,0,A,1,Sam only gave TOM bananas.,Sam didn't give Tom grapes.,"if Sam only gave Tom bananas, he did not give Tom any other fruit, including grapes, so S2 is entailed by S1.",0.0,0.0,1,NEG,2,f6,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CualxEGWTK20kI7AKzGVLR4gOhGFX,1
8,0,Sam only gave Rob APPLES.,Sam also gave Rob grapes.,C,1,C,0,Sam only gave ROB apples.,Sam also gave Rob grapes.,"S1 states that the only thing Sam gave Rob was apples, so S2’s claim that Sam also gave Rob grapes directly contradicts that.",0.0,0.0,2,POS,2,f6,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CualxEGWTK20kI7AKzGVLR4gOhGFX,1
9,0,Sam only gave ELLEN grapes.,Sam also gave Ellen oranges.,B,0,C,1,Sam only gave ELLEN grapes.,Sam also gave Ellen oranges.,"S1 asserts that Sam only gave Ellen grapes, and S2 says Sam gave Ellen oranges as well, which contradicts S1.",0.0,0.0,1,POS,2,f6,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CualxEGWTK20kI7AKzGVLR4gOhGFX,1
