example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,0,Sam only gave Ellen GRAPES.,Sam also gave Ellen oranges.,C,1,C,1,Sam only gave Ellen GRAPES.,Sam also gave Ellen oranges.,"S1 states that Sam *only* gave Ellen grapes, which contradicts S2 stating that Sam also gave Ellen oranges.",0.0,0.0,2,POS,2,f5,audio,gemini,gemini-2.0-flash,20260105_093157,,2
1,0,Sam only gave ELLEN apples.,Sam also gave Rob apples.,C,1,C,1,Sam only gave ELLEN apples.,Sam also gave Rob apples.,"S1 states that Sam *only* gave Ellen apples, which contradicts S2 stating that Sam also gave Rob apples.",0.0,0.0,1,POS,1,f5,audio,gemini,gemini-2.0-flash,20260105_093157,,2
2,0,Sam only gave MARY oranges.,Sam didn't give Mary bananas.,B,1,B,1,Sam only gave MARY oranges.,Sam didn't give Mary bananas.,"S1 is about oranges and S2 is about bananas, so they are independent.",0.0,0.0,1,NEG,2,f5,audio,gemini,gemini-2.0-flash,20260105_093157,,2
3,0,Sam only gave MARY oranges.,Sam also gave Tom oranges.,C,1,C,1,Sam only gave MARY oranges.,Sam also gave Tom oranges.,"S1 states that Sam *only* gave Mary oranges, which contradicts S2 stating that Sam also gave Tom oranges.",0.0,0.0,1,POS,1,f5,audio,gemini,gemini-2.0-flash,20260105_093157,,2
4,1,Sam only gave Mary ORANGES.,Sam didn't give Tom oranges.,B,1,B,1,Sam only gave Mary ORANGES.,Sam didn't give Tom oranges.,"S1 is about what Sam gave Mary, and S2 is about what Sam gave Tom, so they are independent.",0.0,0.0,2,NEG,1,f5,audio,gemini,gemini-2.0-flash,20260105_093157,,2
5,1,Sam only gave Mary GRAPES.,Sam also gave Mary apples.,C,1,C,1,Sam only gave Mary GRAPES.,Sam also gave Mary apples.,"S1 states that Sam *only* gave Mary grapes, which contradicts S2 stating that Sam also gave Mary apples.",0.0,0.0,2,POS,2,f5,audio,gemini,gemini-2.0-flash,20260105_093157,,2
6,0,Sam only gave SUE apples.,Sam also gave Mary apples.,C,1,C,1,Sam only gave SUE apples.,Sam also gave Mary apples.,"S1 states that Sam *only* gave Sue apples, which contradicts S2 stating that Sam also gave Mary apples.",0.0,0.0,1,POS,1,f5,audio,gemini,gemini-2.0-flash,20260105_093157,,2
7,0,Sam only gave Bill ORANGES.,Sam also gave Bill bananas.,C,1,C,0,Sam only gave BILL oranges.,Sam also gave Bill bananas.,"S1 states that Sam *only* gave Bill oranges, which contradicts S2 stating that Sam also gave Bill bananas.",0.0,0.0,2,POS,2,f5,audio,gemini,gemini-2.0-flash,20260105_093157,,2
8,0,Sam only gave Ellen BANANAS.,Sam also gave Ellen grapes.,C,1,C,1,Sam only gave Ellen BANANAS.,Sam also gave Ellen grapes.,"S1 states that Sam *only* gave Ellen bananas, which contradicts S2 stating that Sam also gave Ellen grapes.",0.0,0.0,2,POS,2,f5,audio,gemini,gemini-2.0-flash,20260105_093157,,2
9,0,Sam only gave Tom BANANAS.,Sam didn't give Tom oranges.,A,0,B,1,Sam only gave Tom BANANAS.,Sam didn't give Tom oranges.,"S1 is about bananas and S2 is about oranges, so they are independent.",0.0,0.0,2,NEG,2,f5,audio,gemini,gemini-2.0-flash,20260105_093157,,2
