example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,1,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,B,1,B,1,Sam only gave ROB apples.,Sam also gave MARY apples.,"the second sentence introduces a new recipient, Mary, which is independent of the prosodic focus on ""ROB"" in the first sentence. The two sentences do not entail or contradict each other since the scope in S1 is focused on Rob, and S2 introduces Mary separately.",0.37037037037037035,0.34615384615384615,1,POS,2,f9,audio,openai,gpt-audio,20260105_101056,chatcmpl-CubuG68BGGGmmbL5oCZH3hUQlHhhP,0
1,1,Sam only gave MARY apples.,Sam didn't give Mary oranges.,B,1,B,1,Sam only gave ROB apples.,Sam also gave TOM apples.,"the second sentence talks about giving apples to Tom, while the first focuses on Rob. These are different individuals, and the second sentence is independent from the exclusivity implied in the first sentence.",0.16,0.5714285714285714,1,NEG,2,f9,audio,openai,gpt-audio,20260105_101056,chatcmpl-CubuG68BGGGmmbL5oCZH3hUQlHhhP,0
2,1,Sam only gave TOM bananas.,Sam also gave Tom apples.,B,0,A,1,Sam only gave ROB oranges.,Sam didn't give ROB bananas.,"if Sam only gave Rob oranges, then giving Rob bananas would be excluded. Therefore, the second sentence—that Sam didn’t give Rob bananas—logically follows from the exclusivity in the first sentence.",0.28,0.5185185185185185,1,POS,2,f9,audio,openai,gpt-audio,20260105_101056,chatcmpl-CubuG68BGGGmmbL5oCZH3hUQlHhhP,0
3,1,Sam only gave MARY apples.,Sam didn't give Mary grapes.,B,0,C,1,Sam only gave BILL grapes.,Sam also gave ROB grapes.,"the first sentence claims that the only person Sam gave grapes to was Bill, so the second sentence, stating that Sam also gave Rob grapes, contradicts this.",0.32,0.4074074074074074,1,NEG,2,f9,audio,openai,gpt-audio,20260105_101056,chatcmpl-CubuG68BGGGmmbL5oCZH3hUQlHhhP,0
4,1,Sam only gave Mary ORANGES.,Sam didn't give Mary apples.,A,0,C,0,Sam only gave ROB grapes.,Sam also gave ROB bananas.,"the first sentence limits Sam’s gift to Rob to grapes only, so stating that Sam also gave Rob bananas contradicts that exclusivity.",0.2692307692307692,0.5925925925925926,2,NEG,2,f9,audio,openai,gpt-audio,20260105_101056,chatcmpl-CubuG68BGGGmmbL5oCZH3hUQlHhhP,0
5,0,Sam only gave Rob APPLES.,Sam also gave Mary apples.,B,0,C,0,Sam only gave MARY oranges.,Sam also gave ROB oranges.,"the first sentence says that Mary was the only recipient of oranges, but the second sentence claims that Rob also received oranges, directly contradicting the first.",0.34615384615384615,0.36,2,POS,1,f9,audio,openai,gpt-audio,20260105_101056,chatcmpl-CubuG68BGGGmmbL5oCZH3hUQlHhhP,0
6,0,Sam only gave ROB apples.,Sam also gave Tom apples.,C,0,A,1,Sam only gave ROB bananas.,Sam didn't give ROB oranges.,"if Sam only gave Rob bananas, that means Rob received no other fruits. Therefore, it follows that Sam didn’t give Rob oranges. The second sentence is entailed by the first.",0.2,0.5185185185185185,1,POS,1,f9,audio,openai,gpt-audio,20260105_101056,chatcmpl-CubuG68BGGGmmbL5oCZH3hUQlHhhP,0
7,0,Sam only gave Rob ORANGES.,Sam didn't give Rob bananas.,A,0,B,0,Sam only gave BILL apples.,Sam also gave ROB grapes.,"the first sentence states exclusivity about who received apples (only Bill), but says nothing about what happened with grapes. The second sentence, about giving grapes to Rob, introduces a separate scenario and is independent.",0.36,0.4444444444444444,2,NEG,2,f9,audio,openai,gpt-audio,20260105_101056,chatcmpl-CubuG68BGGGmmbL5oCZH3hUQlHhhP,0
8,0,Sam only gave Bill GRAPES.,Sam also gave Rob grapes.,B,0,C,0,Sam only gave ROB grapes.,Sam also gave ROB bananas.,"the first sentence states exclusivity that Rob only received grapes. The second sentence claims that Rob also received bananas, directly contradicting the exclusivity.",0.16,0.2,2,POS,1,f9,audio,openai,gpt-audio,20260105_101056,chatcmpl-CubuG68BGGGmmbL5oCZH3hUQlHhhP,0
9,0,Sam only gave Rob GRAPES.,Sam also gave Rob bananas.,C,1,C,0,Sam only gave ROB grapes.,Sam also gave ROB bananas.,", as before, the first sentence claims Rob only got grapes, and the second sentence contradicts that by adding bananas.",0.0,0.0,2,POS,2,f9,audio,openai,gpt-audio,20260105_101056,chatcmpl-CubuG68BGGGmmbL5oCZH3hUQlHhhP,0
