example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,1,Sam only gave Ellen BANANAS.,Sam also gave Rob bananas.,B,1,B,1,Sam only gave Ellen BANANAS.,Sam also gave Rob bananas.,"the focus in S1 is on bananas, meaning Sam didn’t give anything else to Ellen. S2 talks about giving bananas to Rob, which doesn’t contradict or rely on the claim about Ellen. They are about independent people, so the sentences are independent.",0.0,0.0,2,POS,1,f8,audio,openai,gpt-4o-audio-preview,20260105_090813,chatcmpl-Cub0kcNBU3ss5xBpgmjZmUdphw8Hf,0
1,1,Sam only gave ROB grapes.,Sam also gave Rob oranges.,B,1,B,1,Sam only gave ROB grapes.,Sam also gave Rob oranges.,"the focus is on Rob in S1, meaning Sam didn’t give grapes to anyone else. S2 talks about giving something else (oranges) to Rob, which doesn’t contradict or entail the claim about grapes. Therefore, they are independent.",0.0,0.0,1,POS,2,f8,audio,openai,gpt-4o-audio-preview,20260105_090813,chatcmpl-Cub0kcNBU3ss5xBpgmjZmUdphw8Hf,0
2,0,Sam only gave TOM apples.,Sam also gave Bill apples.,C,1,C,1,Sam only gave TOM apples.,Sam also gave Bill apples.,"the focus is on Tom, this means Sam didn’t give apples to anyone else. S2 says that he gave apples to Bill, which contradicts the first statement.",0.0,0.0,1,POS,1,f8,audio,openai,gpt-4o-audio-preview,20260105_090813,chatcmpl-Cub0kcNBU3ss5xBpgmjZmUdphw8Hf,0
3,0,Sam only gave Mary APPLES.,Sam also gave Mary bananas.,C,1,C,1,Sam only gave Mary APPLES.,Sam also gave Mary bananas.,"the focus is on apples, it means that Sam didn’t give Mary anything else. S2 says he also gave Mary bananas, which contradicts the claim in S1.",0.0,0.0,2,POS,2,f8,audio,openai,gpt-4o-audio-preview,20260105_090813,chatcmpl-Cub0kcNBU3ss5xBpgmjZmUdphw8Hf,0
4,0,Sam only gave Ellen ORANGES.,Sam also gave Sue oranges.,B,1,B,1,Sam only gave Ellen ORANGES.,Sam also gave Sue oranges.,"the focus is on oranges, meaning he didn’t give Ellen any other fruit. The fact that he gave oranges to Sue doesn’t contradict or depend on the statement about Ellen, so they are independent.",0.0,0.0,2,POS,1,f8,audio,openai,gpt-4o-audio-preview,20260105_090813,chatcmpl-Cub0kcNBU3ss5xBpgmjZmUdphw8Hf,0
5,0,Sam only gave Rob ORANGES.,Sam didn't give Rob apples.,A,1,A,0,Sam only gave ROB oranges.,Sam didn’t give Rob apples.,"the focus is on Rob, meaning Sam didn’t give oranges to anyone else. S2 states that Sam didn’t give Rob apples, which aligns with the notion that oranges are the only thing Rob got, so this is entailed.",0.0,0.038461538461538464,2,NEG,2,f8,audio,openai,gpt-4o-audio-preview,20260105_090813,chatcmpl-Cub0kcNBU3ss5xBpgmjZmUdphw8Hf,0
6,0,Sam only gave Bill BANANAS.,Sam didn't give Ellen bananas.,B,0,A,0,Sam only gave BILL bananas.,Sam didn’t give Ellen bananas.,"the focus is on Bill, meaning Sam didn’t give bananas to anyone else. S2 supports that by saying Ellen did not get bananas, so this is entailed.",0.0,0.034482758620689655,2,NEG,1,f8,audio,openai,gpt-4o-audio-preview,20260105_090813,chatcmpl-Cub0kcNBU3ss5xBpgmjZmUdphw8Hf,0
7,0,Sam only gave Rob BANANAS.,Sam also gave Sue bananas.,B,0,C,0,Sam only gave ROB bananas.,Sam also gave Sue bananas.,"the focus is on Rob, meaning Sam didn’t give bananas to anyone else. S2 says Sue also got bananas, which contradicts that statement.",0.0,0.0,2,POS,1,f8,audio,openai,gpt-4o-audio-preview,20260105_090813,chatcmpl-Cub0kcNBU3ss5xBpgmjZmUdphw8Hf,0
8,0,Sam only gave Bill BANANAS.,Sam didn't give Mary bananas.,B,0,A,0,Sam only gave BILL bananas.,Sam didn’t give Mary bananas.,"the focus is on Bill, meaning Sam didn’t give bananas to anyone else. Saying that Mary didn’t get bananas is consistent with that restriction, so it’s entailed.",0.0,0.03571428571428571,2,NEG,1,f8,audio,openai,gpt-4o-audio-preview,20260105_090813,chatcmpl-Cub0kcNBU3ss5xBpgmjZmUdphw8Hf,0
9,0,Sam only gave Ellen GRAPES.,Sam didn't give Rob grapes.,B,0,A,1,Sam only gave Ellen GRAPES.,Sam didn’t give Rob grapes.,"the focus is on grapes, meaning Sam didn’t give Ellen anything but grapes. It also implies that grapes went only to Ellen, so the statement that Rob didn’t get grapes follows from that and is entailed.",0.0,0.038461538461538464,2,NEG,1,f8,audio,openai,gpt-4o-audio-preview,20260105_090813,chatcmpl-Cub0kcNBU3ss5xBpgmjZmUdphw8Hf,0
