example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,0,Sam only gave SUE apples.,Sam also gave Rob apples.,C,1,C,1,Sam only gave SUE apples.,Sam also gave Rob apples.,"S1 asserts that Sue is the only person who received apples, but S2 introduces Rob as another recipient of apples, contradicting S1.",0.0,0.0,1,POS,1,f4,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaOzkIKqs4mbPloWxj1k3qAnmWYo,2
1,0,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,B,0,A,0,Sam only gave ROB apples.,Sam also gave Rob apples.,"S2 repeats the fact that Rob received apples, which is consistent with S1's assertion that Rob (and only Rob) received apples.",0.16,0.4074074074074074,2,NEG,1,f4,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaOzkIKqs4mbPloWxj1k3qAnmWYo,2
2,0,Sam only gave MARY oranges.,Sam also gave Ellen oranges.,C,0,A,1,Sam only gave BILL apples.,Sam didn't give Mary apples.,"S1 states that Bill was the only recipient of apples, and S2 that Mary did not receive any apples is consistent with that.",0.34615384615384615,0.6296296296296297,1,POS,1,f4,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaOzkIKqs4mbPloWxj1k3qAnmWYo,2
3,0,Sam only gave Ellen APPLES.,Sam didn't give Tom apples.,B,0,C,0,Sam only gave MARY oranges.,Sam also gave Ellen oranges.,"S1 says that only Mary received oranges, but S2 claims that Ellen also received oranges, which contradicts S1.",0.38461538461538464,0.6296296296296297,2,NEG,1,f4,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaOzkIKqs4mbPloWxj1k3qAnmWYo,2
4,1,Sam only gave ROB bananas.,Sam also gave Rob oranges.,B,0,A,1,Sam only gave ELLEN apples.,Sam didn't give Tom apples.,"S1 says that Ellen was the sole recipient of apples, so it naturally follows that Tom didn't receive apples, which is consistent.",0.38461538461538464,0.5384615384615384,1,POS,2,f4,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaOzkIKqs4mbPloWxj1k3qAnmWYo,2
5,1,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,A,0,B,0,Sam only gave ROB bananas.,Sam also gave Rob oranges.,"S1 limits the distribution of bananas to Rob, and S2 talks about oranges, a different fruit, so the two statements are about different facts and are independent.",0.15384615384615385,0.5185185185185185,2,NEG,2,f4,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaOzkIKqs4mbPloWxj1k3qAnmWYo,2
6,0,Sam only gave Ellen ORANGES.,Sam didn't give Ellen grapes.,A,1,A,0,Sam only gave BILL bananas.,Sam didn't give Bill grapes.,"if Bill only received bananas, as S1 states, then it follows that he did not receive grapes, which aligns with S2.",0.3333333333333333,0.14285714285714285,2,NEG,2,f4,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaOzkIKqs4mbPloWxj1k3qAnmWYo,2
7,0,Sam only gave Mary BANANAS.,Sam didn't give Ellen bananas.,B,0,A,0,Sam only gave ELLEN oranges.,Sam didn't give Ellen grapes.,"S1 says Ellen only got oranges, and S2 stating that Ellen did not receive grapes is in line with that, as oranges were the only thing given.",0.37037037037037035,0.1724137931034483,2,NEG,1,f4,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaOzkIKqs4mbPloWxj1k3qAnmWYo,2
8,0,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,A,1,A,1,Sam only gave MARY bananas.,Sam didn't give Ellen bananas.,"S1 asserts that Mary was the only recipient of bananas, so logically, no one else, like Ellen, received bananas, making S2 consistent.",0.15384615384615385,0.1724137931034483,1,NEG,1,f4,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaOzkIKqs4mbPloWxj1k3qAnmWYo,2
9,0,Sam only gave Sue ORANGES.,Sam didn't give Sue grapes.,A,1,A,0,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,"S1 states Bill was the only one to get bananas, which means Tom did not receive any bananas, perfectly aligning with S2.",0.34615384615384615,0.2962962962962963,2,NEG,2,f4,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaOzkIKqs4mbPloWxj1k3qAnmWYo,2
