example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,1,Sam only gave SUE apples.,Sam also gave Rob apples.,C,1,C,1,Sam only gave SUE apples.,Sam also gave Rob apples.,"... S1 states that Sam *only* gave Sue apples, which contradicts S2 stating that Sam also gave Rob apples.",0.0,0.0,1,POS,1,f4,audio,gemini,gemini-2.0-flash,20260105_093157,,0
1,1,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,B,1,B,1,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,"... S1 is about what Sam gave Bill, and S2 is about what Sam gave Mary. They are independent.",0.0,0.0,2,NEG,1,f4,audio,gemini,gemini-2.0-flash,20260105_093157,,0
2,0,Sam only gave MARY oranges.,Sam also gave Ellen oranges.,C,1,C,1,Sam only gave MARY oranges.,Sam also gave Ellen oranges.,"... S1 states that Sam *only* gave Mary oranges, which contradicts S2 stating that Sam also gave Ellen oranges.",0.0,0.0,1,POS,1,f4,audio,gemini,gemini-2.0-flash,20260105_093157,,0
3,0,Sam only gave Ellen APPLES.,Sam didn't give Tom apples.,B,1,B,1,Sam only gave Ellen APPLES.,Sam didn't give Tom apples.,"... S1 is about what Sam gave Ellen, and S2 is about what Sam gave Tom. They are independent.",0.0,0.0,2,NEG,1,f4,audio,gemini,gemini-2.0-flash,20260105_093157,,0
4,0,Sam only gave ROB bananas.,Sam also gave Rob oranges.,B,0,C,1,Sam only gave ROB bananas.,Sam also gave Rob oranges.,"... S1 states that Sam *only* gave Rob bananas, which contradicts S2 stating that Sam also gave Rob oranges.",0.0,0.0,1,POS,2,f4,audio,gemini,gemini-2.0-flash,20260105_093157,,0
5,0,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,A,0,B,1,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,"... S1 is about bananas, and S2 is about grapes. They are independent.",0.0,0.0,2,NEG,2,f4,audio,gemini,gemini-2.0-flash,20260105_093157,,0
6,0,Sam only gave Ellen ORANGES.,Sam didn't give Ellen grapes.,A,0,B,1,Sam only gave Ellen ORANGES.,Sam didn't give Ellen grapes.,"... S1 is about oranges, and S2 is about grapes. They are independent.",0.0,0.0,2,NEG,2,f4,audio,gemini,gemini-2.0-flash,20260105_093157,,0
7,0,Sam only gave Mary BANANAS.,Sam didn't give Ellen bananas.,B,1,B,1,Sam only gave Mary BANANAS.,Sam didn't give Ellen bananas.,"... S1 is about what Sam gave Mary, and S2 is about what Sam gave Ellen. They are independent.",0.0,0.0,2,NEG,1,f4,audio,gemini,gemini-2.0-flash,20260105_093157,,0
8,0,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,A,0,B,1,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,"... S1 is about what Sam gave Bill, and S2 is about what Sam gave Tom. They are independent.",0.0,0.0,1,NEG,1,f4,audio,gemini,gemini-2.0-flash,20260105_093157,,0
9,0,Sam only gave Sue ORANGES.,Sam didn't give Sue grapes.,A,0,B,1,Sam only gave Sue ORANGES.,Sam didn't give Sue grapes.,"... S1 is about oranges, and S2 is about grapes. They are independent.",0.0,0.0,2,NEG,2,f4,audio,gemini,gemini-2.0-flash,20260105_093157,,0
