example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,0,Sam only gave Ellen GRAPES.,Sam also gave Ellen oranges.,C,1,C,0,Sam only gave ELLEN grapes.,Sam also gave Ellen oranges.,"the focus in S1 is that Ellen received only grapes, but S2 states that Ellen also received oranges, which contradicts the exclusivity suggested by ""only.""",0.0,0.0,2,POS,2,f5,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaQJuWxxvapfX7rwXrA0jjBNOpYv,2
1,0,Sam only gave ELLEN apples.,Sam also gave Rob apples.,C,0,B,1,Sam only gave ELLEN apples.,Sam also gave ROB apples.,"S1 limits the recipient of apples to Ellen, while S2 adds a separate recipient, Rob. These statements don’t contradict each other but describe independent events.",0.0,0.0,1,POS,1,f5,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaQJuWxxvapfX7rwXrA0jjBNOpYv,2
2,0,Sam only gave MARY oranges.,Sam didn't give Mary bananas.,B,0,A,1,Sam only gave MARY oranges.,Sam didn’t give Mary bananas.,"if Sam only gave Mary oranges, it follows that he didn’t give Mary any other fruit, including bananas, so S2 is entailed by S1.",0.0,0.03571428571428571,1,NEG,2,f5,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaQJuWxxvapfX7rwXrA0jjBNOpYv,2
3,0,Sam only gave MARY oranges.,Sam also gave Tom oranges.,C,0,B,1,Sam only gave MARY oranges.,Sam also gave TOM oranges.,"S1 focuses on what Mary received, while S2 introduces what Tom received, presenting independent information regarding different recipients.",0.0,0.0,1,POS,1,f5,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaQJuWxxvapfX7rwXrA0jjBNOpYv,2
4,1,Sam only gave Mary ORANGES.,Sam didn't give Tom oranges.,B,0,A,0,Sam only gave MARY oranges.,Sam didn’t give TOM oranges.,"if Sam only gave Mary oranges, then he didn’t give oranges to anyone else, including Tom. So, S2 is entailed by S1.",0.0,0.037037037037037035,2,NEG,1,f5,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaQJuWxxvapfX7rwXrA0jjBNOpYv,2
5,1,Sam only gave Mary GRAPES.,Sam also gave Mary apples.,C,1,C,0,Sam only gave MARY grapes.,Sam also gave Mary apples.,"S1 limits what Mary received to only grapes, while S2 states that she also got apples. This directly contradicts the exclusivity in S1.",0.0,0.0,2,POS,2,f5,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaQJuWxxvapfX7rwXrA0jjBNOpYv,2
6,0,Sam only gave SUE apples.,Sam also gave Mary apples.,C,0,B,1,Sam only gave SUE apples.,Sam also gave MARY apples.,"S1 focuses on Sue as the sole recipient of apples, while S2 talks about Mary getting apples as well. This describes independent distributions; it doesn’t necessarily contradict S1 but rather presents separate details.",0.0,0.0,1,POS,1,f5,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaQJuWxxvapfX7rwXrA0jjBNOpYv,2
7,0,Sam only gave Bill ORANGES.,Sam also gave Bill bananas.,C,1,C,0,Sam only gave BILL oranges.,Sam also gave Bill bananas.,"S1 says Bill only got oranges, and S2 says Bill got bananas as well. This directly contradicts the exclusivity implied in S1.",0.0,0.0,2,POS,2,f5,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaQJuWxxvapfX7rwXrA0jjBNOpYv,2
8,0,Sam only gave Ellen BANANAS.,Sam also gave Ellen grapes.,C,1,C,0,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,"S1 states that Ellen solely received bananas, while S2 adds that she got grapes as well, which contradicts the exclusivity of S1.",0.0,0.0,2,POS,2,f5,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaQJuWxxvapfX7rwXrA0jjBNOpYv,2
9,0,Sam only gave Tom BANANAS.,Sam didn't give Tom oranges.,A,1,A,0,Sam only gave TOM bananas.,Sam didn’t give Tom oranges.,"if Tom only received bananas, then he didn’t receive other fruits like oranges. Thus, S2 is entailed by S1.",0.0,0.037037037037037035,2,NEG,2,f5,audio,openai,gpt-audio,20260105_083400,chatcmpl-CuaQJuWxxvapfX7rwXrA0jjBNOpYv,2
