example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,0,Sam only gave SUE apples.,Sam also gave Rob apples.,C,1,C,1,Sam only gave SUE apples.,Sam also gave Rob apples.,"S1 says Sam only gave apples to Sue, which means he did not give apples to anyone else. S2 contradicts that by saying Sam also gave Rob apples.",0.0,0.0,1,POS,1,f4,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuajUkFdyMBqhKcGC1svpFaDwgvzE,1
1,0,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,B,1,B,0,Sam only gave BILL apples.,Sam didn’t give Mary apples.,"S1 is about who received apples (only Bill), but S2 is about someone else (Mary) not receiving apples. These statements don’t entail or contradict each other; they are independent.",0.0,0.037037037037037035,2,NEG,1,f4,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuajUkFdyMBqhKcGC1svpFaDwgvzE,1
2,1,Sam only gave MARY oranges.,Sam also gave Ellen oranges.,C,1,C,1,Sam only gave MARY oranges.,Sam also gave Ellen oranges.,"S1 says Mary was the only one who received oranges, but S2 states Ellen also received oranges, directly contradicting the exclusivity implied in S1.",0.0,0.0,1,POS,1,f4,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuajUkFdyMBqhKcGC1svpFaDwgvzE,1
3,1,Sam only gave Ellen APPLES.,Sam didn't give Tom apples.,B,1,B,1,Sam only gave Ellen APPLES.,Sam didn’t give Tom apples.,"S1 is about Ellen being the only recipient of apples, while S2 talks about Tom not receiving apples. There’s no direct entailment or contradiction; the statements are independent.",0.0,0.038461538461538464,2,NEG,1,f4,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuajUkFdyMBqhKcGC1svpFaDwgvzE,1
4,0,Sam only gave ROB bananas.,Sam also gave Rob oranges.,B,1,B,1,Sam only gave ROB bananas.,Sam also gave Rob oranges.,"S1 focuses on what Sam gave to Rob (only bananas), and S2 mentions Sam also gave Rob oranges. There is no contradiction or entailment between giving bananas and giving oranges since they're different items. The two statements are independent.",0.0,0.0,1,POS,2,f4,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuajUkFdyMBqhKcGC1svpFaDwgvzE,1
5,0,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,A,1,A,0,Sam only gave BILL bananas.,Sam didn’t give Bill grapes.,"if Sam only gave Bill bananas, it can be inferred that Sam did not give Bill any other fruit, including grapes. Thus, S2 is entailed by S1.",0.0,0.037037037037037035,2,NEG,2,f4,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuajUkFdyMBqhKcGC1svpFaDwgvzE,1
6,0,Sam only gave Ellen ORANGES.,Sam didn't give Ellen grapes.,A,1,A,0,Sam only gave ELLEN oranges.,Sam didn’t give Ellen grapes.,"if Sam only gave Ellen oranges, then Sam didn't give her any other fruits, including grapes. This makes S2 entailed by S1.",0.0,0.03571428571428571,2,NEG,2,f4,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuajUkFdyMBqhKcGC1svpFaDwgvzE,1
7,0,Sam only gave Mary BANANAS.,Sam didn't give Ellen bananas.,B,1,B,0,Sam only gave MARY bananas.,Sam didn’t give Ellen bananas.,"S1 speaks about giving only bananas to Mary, while S2 talks about not giving bananas to Ellen. These are unrelated events, so they are independent.",0.0,0.034482758620689655,2,NEG,1,f4,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuajUkFdyMBqhKcGC1svpFaDwgvzE,1
8,0,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,A,0,B,1,Sam only gave BILL bananas.,Sam didn’t give Tom bananas.,"S1 limits banana-giving to Bill alone, but S2 about Tom not receiving bananas is independent information. There's no direct link between those two people, so the statements are independent.",0.0,0.037037037037037035,1,NEG,1,f4,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuajUkFdyMBqhKcGC1svpFaDwgvzE,1
9,0,Sam only gave Sue ORANGES.,Sam didn't give Sue grapes.,A,1,A,0,Sam only gave SUE oranges.,Sam didn’t give Sue grapes.,"if Sam only gave Sue oranges, then Sam did not give her any other fruits, including grapes. This means S2 is entailed by S1.",0.0,0.038461538461538464,2,NEG,2,f4,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuajUkFdyMBqhKcGC1svpFaDwgvzE,1
