example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,0,Sam only gave ROB apples.,Sam didn't give Sue apples.,A,1,A,1,Sam only gave ROB apples.,Sam didn't give Sue apples.,"the focus on ""ROB"" in S1 means Sam didn't give apples to anyone else. Therefore, the statement that Sam didn't give Sue apples is entailed.",0.0,0.0,1,NEG,1,f6,audio,openai,gpt-4o-audio-preview,20260105_090813,chatcmpl-Cuayi95S1MKccvdA8fXPCPi9Yl6AK,2
1,0,Sam only gave SUE grapes.,Sam also gave Sue oranges.,B,0,C,0,Sam only gave SUE GRAPES.,Sam also gave Sue oranges.,"the focus on ""GRAPES"" in S1 means Sam didn’t give Sue anything else. The statement that Sam also gave Sue oranges contradicts that.",0.0,0.0,1,POS,2,f6,audio,openai,gpt-4o-audio-preview,20260105_090813,chatcmpl-Cuayi95S1MKccvdA8fXPCPi9Yl6AK,2
2,0,Sam only gave SUE grapes.,Sam didn't give Sue bananas.,B,0,A,0,Sam only gave SUE GRAPES.,Sam didn't give Sue bananas.,"the focus on ""GRAPES"" in S1 means Sam didn’t give Sue anything else. Therefore, the statement that he didn’t give Sue bananas is entailed.",0.0,0.0,1,NEG,2,f6,audio,openai,gpt-4o-audio-preview,20260105_090813,chatcmpl-Cuayi95S1MKccvdA8fXPCPi9Yl6AK,2
3,0,Sam only gave Mary GRAPES.,Sam also gave Ellen grapes.,B,1,B,0,Sam only gave MARY GRAPES.,Sam also gave Ellen grapes.,"the focus on ""MARY"" in S1 means Sam only gave grapes to Mary but says nothing about what he did for others like Ellen. Thus, the statement about Ellen is independent.",0.0,0.0,2,POS,1,f6,audio,openai,gpt-4o-audio-preview,20260105_090813,chatcmpl-Cuayi95S1MKccvdA8fXPCPi9Yl6AK,2
4,1,Sam only gave Rob ORANGES.,Sam also gave Rob bananas.,C,1,C,0,Sam only gave ROB ORANGES.,Sam also gave Rob bananas.,"the focus on ""ORANGES"" in S1 means Sam didn’t give Rob anything else. The statement that Sam also gave Rob bananas contradicts this.",0.0,0.0,2,POS,2,f6,audio,openai,gpt-4o-audio-preview,20260105_090813,chatcmpl-Cuayi95S1MKccvdA8fXPCPi9Yl6AK,2
5,1,Sam only gave Sue BANANAS.,Sam didn't give Sue grapes.,A,1,A,0,Sam only gave SUE BANANAS.,Sam didn't give Sue grapes.,"the focus on ""BANANAS"" in S1 means Sam didn’t give Sue anything else. Therefore, the statement that he didn’t give Sue grapes is entailed.",0.0,0.0,2,NEG,2,f6,audio,openai,gpt-4o-audio-preview,20260105_090813,chatcmpl-Cuayi95S1MKccvdA8fXPCPi9Yl6AK,2
6,0,Sam only gave Tom GRAPES.,Sam didn't give Tom apples.,A,1,A,0,Sam only gave TOM GRAPES.,Sam didn't give Tom apples.,"the focus on ""GRAPES"" in S1 means Sam didn’t give Tom anything else. Thus, the statement that Sam didn’t give Tom apples is entailed.",0.0,0.0,2,NEG,2,f6,audio,openai,gpt-4o-audio-preview,20260105_090813,chatcmpl-Cuayi95S1MKccvdA8fXPCPi9Yl6AK,2
7,0,Sam only gave TOM bananas.,Sam didn't give Tom grapes.,B,0,A,0,Sam only gave TOM BANANAS.,Sam didn't give Tom grapes.,"the focus on ""BANANAS"" in S1 means Sam didn’t give Tom anything else. Therefore, the statement that Sam didn’t give Tom grapes is entailed.",0.0,0.0,1,NEG,2,f6,audio,openai,gpt-4o-audio-preview,20260105_090813,chatcmpl-Cuayi95S1MKccvdA8fXPCPi9Yl6AK,2
8,0,Sam only gave Rob APPLES.,Sam also gave Rob grapes.,C,1,C,0,Sam only gave ROB APPLES.,Sam also gave Rob grapes.,"the focus on ""APPLES"" in S1 means Sam didn’t give Rob anything else. The statement that Sam also gave Rob grapes contradicts this.",0.0,0.0,2,POS,2,f6,audio,openai,gpt-4o-audio-preview,20260105_090813,chatcmpl-Cuayi95S1MKccvdA8fXPCPi9Yl6AK,2
9,0,Sam only gave ELLEN grapes.,Sam also gave Ellen oranges.,B,0,C,0,Sam only gave ELLEN GRAPES.,Sam also gave Ellen oranges.,"the focus on ""GRAPES"" in S1 means Sam didn’t give Ellen anything else. The statement that he also gave her oranges contradicts that.",0.0,0.0,1,POS,2,f6,audio,openai,gpt-4o-audio-preview,20260105_090813,chatcmpl-Cuayi95S1MKccvdA8fXPCPi9Yl6AK,2
