example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,0,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,B,0,C,1,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,"if Sam only gave Ellen bananas, then giving her grapes contradicts the exclusivity implied by ""only.""",0.0,0.0,1,POS,2,f9,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuapruBBo0fTn52x68BRoh6CfyCfg,4
1,0,Sam only gave MARY apples.,Sam didn't give Mary oranges.,B,0,A,1,Sam only gave MARY apples.,Sam didn't give Mary oranges.,"if Sam only gave Mary apples, that entails that he didn’t give her oranges.",0.0,0.0,1,NEG,2,f9,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuapruBBo0fTn52x68BRoh6CfyCfg,4
2,0,Sam only gave TOM bananas.,Sam also gave Tom apples.,B,0,C,1,Sam only gave TOM bananas.,Sam also gave Tom apples.,"if Sam only gave Tom bananas, then giving him apples contradicts the exclusivity implied by ""only.""",0.0,0.0,1,POS,2,f9,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuapruBBo0fTn52x68BRoh6CfyCfg,4
3,0,Sam only gave MARY apples.,Sam didn't give Mary grapes.,B,0,A,1,Sam only gave MARY apples.,Sam didn't give Mary grapes.,"if Sam only gave Mary apples, then it follows that he did not give her grapes.",0.0,0.0,1,NEG,2,f9,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuapruBBo0fTn52x68BRoh6CfyCfg,4
4,0,Sam only gave Mary ORANGES.,Sam didn't give Mary apples.,A,1,A,0,Sam only gave MARY oranges.,Sam didn't give Mary apples.,"if Sam only gave Mary oranges, that means he didn’t give her apples, which fits the claim.",0.0,0.0,2,NEG,2,f9,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuapruBBo0fTn52x68BRoh6CfyCfg,4
5,0,Sam only gave Rob APPLES.,Sam also gave Mary apples.,B,0,C,0,Sam only gave ROB apples.,Sam also gave Mary apples.,"if Sam only gave Rob apples, giving them to Mary as well contradicts the exclusivity of ""only.""",0.0,0.0,2,POS,1,f9,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuapruBBo0fTn52x68BRoh6CfyCfg,4
6,0,Sam only gave ROB apples.,Sam also gave Tom apples.,C,1,C,1,Sam only gave ROB apples.,Sam also gave Tom apples.,"if Sam only gave Rob apples, then giving them to Tom too contradicts the exclusivity.",0.0,0.0,1,POS,1,f9,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuapruBBo0fTn52x68BRoh6CfyCfg,4
7,0,Sam only gave Rob ORANGES.,Sam didn't give Rob bananas.,A,1,A,0,Sam only gave ROB oranges.,Sam didn't give Rob bananas.,"if Sam only gave Rob oranges, he didn’t give him bananas, which is consistent with the exclusivity.",0.0,0.0,2,NEG,2,f9,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuapruBBo0fTn52x68BRoh6CfyCfg,4
8,1,Sam only gave Bill GRAPES.,Sam also gave Rob grapes.,B,0,C,0,Sam only gave BILL grapes.,Sam also gave Rob grapes.,"if Sam only gave Bill grapes, giving grapes to Rob as well contradicts the exclusivity implied by ""only.""",0.0,0.0,2,POS,1,f9,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuapruBBo0fTn52x68BRoh6CfyCfg,4
9,1,Sam only gave Rob GRAPES.,Sam also gave Rob bananas.,C,1,C,0,Sam only gave ROB grapes.,Sam also gave Rob bananas.,"if Sam only gave Rob grapes, then giving him bananas also contradicts the exclusivity implied by ""only.""",0.0,0.0,2,POS,2,f9,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-CuapruBBo0fTn52x68BRoh6CfyCfg,4
