example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,0,Sam only gave ELLEN grapes.,Sam didn't give Tom grapes.,A,1,A,1,Sam only gave ELLEN grapes.,Sam didn't give Tom grapes.,... Sam only gave Ellen grapes entails that Sam didn't give anyone else grapes.,0.0,0.0,1,NEG,1,f3,audio,gemini,gemini-2.0-flash,20260105_093603,,4
1,0,Sam only gave Ellen APPLES.,Sam didn't give Ellen oranges.,A,0,C,1,Sam only gave Ellen APPLES.,Sam didn't give Ellen apples.,... Sam only gave Ellen apples entails that Sam didn't give anything else to Ellen.,0.0,0.1724137931034483,2,NEG,2,f3,audio,gemini,gemini-2.0-flash,20260105_093603,,4
2,0,Sam only gave Rob GRAPES.,Sam also gave Ellen grapes.,B,0,C,0,Sam only gave ROB grapes.,Sam also gave Ellen grapes.,... Sam only gave Rob grapes entails that Sam didn't give anyone else grapes.,0.0,0.0,2,POS,1,f3,audio,gemini,gemini-2.0-flash,20260105_093603,,4
3,0,Sam only gave Rob APPLES.,Sam also gave Ellen apples.,B,1,B,1,Sam only gave Rob APPLES.,Sam also gave Ellen apples.,... Sam only gave Rob apples entails that Sam didn't give anything else to Rob.,0.0,0.0,2,POS,1,f3,audio,gemini,gemini-2.0-flash,20260105_093603,,4
4,0,Sam only gave Ellen APPLES.,Sam didn't give Bill apples.,B,0,A,0,Sam only gave ELLEN apples.,Sam didn't give Bill apples.,... Sam only gave Ellen apples entails that Sam didn't give anyone else apples.,0.0,0.0,2,NEG,1,f3,audio,gemini,gemini-2.0-flash,20260105_093603,,4
5,0,Sam only gave Rob APPLES.,Sam didn't give Sue apples.,B,0,A,0,Sam only gave ROB apples.,Sam didn't give Sue apples.,... Sam only gave Rob apples entails that Sam didn't give anyone else apples.,0.0,0.0,2,NEG,1,f3,audio,gemini,gemini-2.0-flash,20260105_093603,,4
6,0,Sam only gave ROB oranges.,Sam also gave Rob apples.,B,1,B,1,Sam only gave ROB oranges.,Sam also gave Rob apples.,... Sam only gave Rob oranges entails that Sam didn't give anything else to Rob.,0.0,0.0,1,POS,2,f3,audio,gemini,gemini-2.0-flash,20260105_093603,,4
7,0,Sam only gave ROB apples.,Sam also gave Rob grapes.,B,1,B,1,Sam only gave ROB apples.,Sam also gave Rob grapes.,... Sam only gave Rob apples entails that Sam didn't give anything else to Rob.,0.0,0.0,1,POS,2,f3,audio,gemini,gemini-2.0-flash,20260105_093603,,4
8,1,Sam only gave ROB bananas.,Sam didn't give Ellen bananas.,A,1,A,1,Sam only gave ROB bananas.,Sam didn't give Ellen bananas.,... Sam only gave Rob bananas entails that Sam didn't give anyone else bananas.,0.0,0.0,1,NEG,1,f3,audio,gemini,gemini-2.0-flash,20260105_093603,,4
9,1,Sam only gave Mary APPLES.,Sam also gave Ellen apples.,B,1,B,1,Sam only gave Mary APPLES.,Sam also gave Ellen apples.,... Sam only gave Mary apples entails that Sam didn't give anything else to Mary.,0.0,0.0,2,POS,1,f3,audio,gemini,gemini-2.0-flash,20260105_093603,,4
