example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,1,Sam only gave ELLEN grapes.,Sam didn't give Tom grapes.,A,1,A,1,Sam only gave ELLEN grapes.,Sam didn't give Tom grapes.,"the prosodic focus is on ""ELLEN,"" meaning Sam gave grapes to Ellen and no one else. Therefore, it follows that Sam didn't give grapes to Tom, confirming that S2 is entailed by S1.",0.0,0.0,1,NEG,1,f3,audio,openai,gpt-audio,20260105_095313,chatcmpl-Cubc7wSOvqh06n2gAK9DjTBy8bH5z,0
1,1,Sam only gave Ellen APPLES.,Sam didn't give Ellen oranges.,A,1,A,1,Sam only gave Ellen APPLES.,Sam didn't give Ellen oranges.,"the prosodic focus is on ""APPLES,"" meaning Sam gave Ellen apples and nothing else. Therefore, it follows that Sam didn’t give Ellen oranges, confirming that S2 is entailed by S1.",0.0,0.0,2,NEG,2,f3,audio,openai,gpt-audio,20260105_095313,chatcmpl-Cubc7wSOvqh06n2gAK9DjTBy8bH5z,0
2,0,Sam only gave Rob GRAPES.,Sam also gave Ellen grapes.,B,0,C,0,Sam only gave ROB grapes.,Sam also gave Ellen grapes.,"the prosodic focus is on ""ROB,"" meaning Sam gave grapes to Rob and no one else. Therefore, S2—that Sam also gave Ellen grapes—contradicts this, so S2 is contradicted by S1.",0.0,0.0,2,POS,1,f3,audio,openai,gpt-audio,20260105_095313,chatcmpl-Cubc7wSOvqh06n2gAK9DjTBy8bH5z,0
3,0,Sam only gave Rob APPLES.,Sam also gave Ellen apples.,B,0,C,0,Sam only gave ROB apples.,Sam also gave Ellen apples.,"the prosodic focus is on ""ROB,"" meaning Sam gave apples to Rob and no one else. Therefore, S2—that Sam also gave Ellen apples—contradicts this, so S2 is contradicted by S1.",0.0,0.0,2,POS,1,f3,audio,openai,gpt-audio,20260105_095313,chatcmpl-Cubc7wSOvqh06n2gAK9DjTBy8bH5z,0
4,0,Sam only gave Ellen APPLES.,Sam didn't give Bill apples.,B,0,A,0,Sam only gave ELLEN apples.,Sam didn't give Bill apples.,"the prosodic focus is on ""ELLEN,"" meaning Sam gave apples to Ellen and no one else. Therefore, it follows that Sam didn’t give apples to Bill, confirming that S2 is entailed by S1.",0.0,0.0,2,NEG,1,f3,audio,openai,gpt-audio,20260105_095313,chatcmpl-Cubc7wSOvqh06n2gAK9DjTBy8bH5z,0
5,0,Sam only gave Rob APPLES.,Sam didn't give Sue apples.,B,0,A,0,Sam only gave ROB apples.,Sam didn't give Sue apples.,"the prosodic focus is on ""ROB,"" meaning Sam gave apples to Rob and no one else. Therefore, it follows that Sam didn’t give apples to Sue, confirming that S2 is entailed by S1.",0.0,0.0,2,NEG,1,f3,audio,openai,gpt-audio,20260105_095313,chatcmpl-Cubc7wSOvqh06n2gAK9DjTBy8bH5z,0
6,0,Sam only gave ROB oranges.,Sam also gave Rob apples.,B,1,B,0,Sam only gave ROB ORANGES.,Sam also gave Rob apples.,"the prosodic focus is on ""ORANGES,"" meaning Sam gave Rob oranges and nothing else to Rob. S2 states that Sam also gave Rob apples, which talks about something different that wasn't restricted by S1. Thus, the two statements are independent.",0.0,0.0,1,POS,2,f3,audio,openai,gpt-audio,20260105_095313,chatcmpl-Cubc7wSOvqh06n2gAK9DjTBy8bH5z,0
7,0,Sam only gave ROB apples.,Sam also gave Rob grapes.,B,0,C,0,Sam only gave ROB APPLES.,Sam also gave Rob grapes.,"the prosodic focus is on ""APPLES,"" meaning Sam gave Rob apples and nothing else to Rob. Therefore, S2—that Sam also gave Rob grapes—contradicts this, so S2 is contradicted by S1.",0.0,0.0,1,POS,2,f3,audio,openai,gpt-audio,20260105_095313,chatcmpl-Cubc7wSOvqh06n2gAK9DjTBy8bH5z,0
8,0,Sam only gave ROB bananas.,Sam didn't give Ellen bananas.,A,1,A,1,Sam only gave ROB bananas.,Sam didn't give Ellen bananas.,"the prosodic focus is on ""ROB,"" meaning Sam gave bananas to Rob and no one else. Therefore, it follows that Sam didn’t give bananas to Ellen, confirming that S2 is entailed by S1.",0.0,0.0,1,NEG,1,f3,audio,openai,gpt-audio,20260105_095313,chatcmpl-Cubc7wSOvqh06n2gAK9DjTBy8bH5z,0
9,0,Sam only gave Mary APPLES.,Sam also gave Ellen apples.,B,0,C,0,Sam only gave MARY apples.,Sam also gave Ellen apples.,"the prosodic focus is on ""MARY,"" meaning Sam gave apples to Mary and no one else. Therefore, S2—that Sam also gave Ellen apples—contradicts this, so S2 is contradicted by S1.",0.0,0.0,2,POS,1,f3,audio,openai,gpt-audio,20260105_095313,chatcmpl-Cubc7wSOvqh06n2gAK9DjTBy8bH5z,0
