example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,0,Sam only gave Bill BANANAS.,Sam also gave Bill grapes.,C,1,C,0,Sam only gave BILL bananas.,Sam also gave Bill grapes.,"focusing on ""BILL"" means Sam did not give bananas to anyone else, but it does not exclude giving something else to Bill. S2 contradicts S1 by stating that Bill received something other than bananas.",0.0,0.0,2,POS,2,f7,audio,openai,gpt-4o-audio-preview,20260105_092634,chatcmpl-CubClJpI7pn1i8PtcTfLLNFFgDxUc,1
1,0,Sam only gave MARY apples.,Sam also gave Ellen apples.,C,1,C,1,Sam only gave MARY apples.,Sam also gave Ellen apples.,"focusing on ""MARY"" means Sam did not give apples to anyone else except Mary. S2 contradicts S1 by saying that Ellen also received apples.",0.0,0.0,1,POS,1,f7,audio,openai,gpt-4o-audio-preview,20260105_092634,chatcmpl-CubClJpI7pn1i8PtcTfLLNFFgDxUc,1
2,0,Sam only gave Sue APPLES.,Sam also gave Tom apples.,B,0,C,0,Sam only gave SUE apples.,Sam also gave Tom apples.,"focusing on ""SUE"" means that only Sue got apples and no one else did. S2 contradicts S1 by saying that Tom also got apples.",0.0,0.0,2,POS,1,f7,audio,openai,gpt-4o-audio-preview,20260105_092634,chatcmpl-CubClJpI7pn1i8PtcTfLLNFFgDxUc,1
3,0,Sam only gave BILL grapes.,Sam didn't give Bill oranges.,B,0,A,1,Sam only gave BILL grapes.,Sam didn't give Bill oranges.,"focusing on ""grapes"" means that Bill only got grapes and nothing else from Sam. Therefore, S2, which states that Sam didn't give Bill oranges, is entailed.",0.0,0.0,1,NEG,2,f7,audio,openai,gpt-4o-audio-preview,20260105_092634,chatcmpl-CubClJpI7pn1i8PtcTfLLNFFgDxUc,1
4,0,Sam only gave BILL apples.,Sam didn't give Bill bananas.,B,0,A,1,Sam only gave BILL apples.,Sam didn't give Bill bananas.,"focusing on ""apples"" means that Bill only got apples and no other items from Sam. So S2, which states that Sam didn’t give Bill bananas, is entailed.",0.0,0.0,1,NEG,2,f7,audio,openai,gpt-4o-audio-preview,20260105_092634,chatcmpl-CubClJpI7pn1i8PtcTfLLNFFgDxUc,1
5,1,Sam only gave SUE apples.,Sam didn't give Sue bananas.,B,0,A,1,Sam only gave SUE apples.,Sam didn't give Sue bananas.,"focusing on ""apples"" means Sue only got apples and nothing else. This entails that Sue didn’t get bananas, making S2 entailed by S1.",0.0,0.0,1,NEG,2,f7,audio,openai,gpt-4o-audio-preview,20260105_092634,chatcmpl-CubClJpI7pn1i8PtcTfLLNFFgDxUc,1
6,1,Sam only gave ELLEN oranges.,Sam didn't give Tom oranges.,A,1,A,1,Sam only gave ELLEN oranges.,Sam didn't give Tom oranges.,"focusing on ""ELLEN"" means that only Ellen got oranges, and no one else did. As a result, Tom could not have received oranges, so S2 is entailed by S1.",0.0,0.0,1,NEG,1,f7,audio,openai,gpt-4o-audio-preview,20260105_092634,chatcmpl-CubClJpI7pn1i8PtcTfLLNFFgDxUc,1
7,1,Sam only gave TOM apples.,Sam didn't give Mary apples.,A,1,A,1,Sam only gave TOM apples.,Sam didn’t give Mary apples.,"focusing on ""TOM"" means only Tom received apples, so Mary could not have received apples. Thus, S2 is entailed by S1.",0.0,0.037037037037037035,1,NEG,1,f7,audio,openai,gpt-4o-audio-preview,20260105_092634,chatcmpl-CubClJpI7pn1i8PtcTfLLNFFgDxUc,1
8,1,Sam only gave Tom APPLES.,Sam also gave Bill apples.,B,0,C,1,Sam only gave Tom APPLES.,Sam also gave Bill apples.,"focusing on ""APPLES"" means Tom only got apples, but that doesn't restrict who else got apples. However, the presence of ""only"" in S1 implies exclusivity to Tom regarding apples, so S2 contradicts S1 by adding another recipient of apples.",0.0,0.0,2,POS,1,f7,audio,openai,gpt-4o-audio-preview,20260105_092634,chatcmpl-CubClJpI7pn1i8PtcTfLLNFFgDxUc,1
9,1,Sam only gave Sue BANANAS.,Sam didn't give Tom bananas.,B,0,A,1,Sam only gave Sue BANANAS.,Sam didn’t give Tom bananas.,"focusing on ""BANANAS"" means that Sue was the only one who received bananas, so Tom could not have received bananas. Therefore, S2 is entailed by S1.",0.0,0.037037037037037035,2,NEG,1,f7,audio,openai,gpt-4o-audio-preview,20260105_092634,chatcmpl-CubClJpI7pn1i8PtcTfLLNFFgDxUc,1
