example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,0,Sam only gave SUE apples.,Sam also gave Rob apples.,C,1,C,1,Sam only gave SUE apples.,Sam also gave Rob apples.,"if Sam only gave Sue apples, it contradicts the statement that Sam also gave Rob apples.",0.0,0.0,1,POS,1,f4,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-Cuak0TMcIonXsctVtGzjMeenrST3s,3
1,0,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,B,0,A,0,Sam only gave BILL apples.,Sam didn’t give Mary apples.,"if Sam only gave Bill apples, that entails he didn’t give apples to anyone else, including Mary.",0.0,0.037037037037037035,2,NEG,1,f4,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-Cuak0TMcIonXsctVtGzjMeenrST3s,3
2,0,Sam only gave MARY oranges.,Sam also gave Ellen oranges.,C,1,C,1,Sam only gave MARY oranges.,Sam also gave Ellen oranges.,"if Sam only gave Mary oranges, it contradicts the statement that Sam also gave Ellen oranges.",0.0,0.0,1,POS,1,f4,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-Cuak0TMcIonXsctVtGzjMeenrST3s,3
3,0,Sam only gave Ellen APPLES.,Sam didn't give Tom apples.,B,0,A,0,Sam only gave ELLEN apples.,Sam didn’t give Tom apples.,"if Sam only gave Ellen apples, it logically follows that he didn’t give apples to Tom or anyone else.",0.0,0.038461538461538464,2,NEG,1,f4,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-Cuak0TMcIonXsctVtGzjMeenrST3s,3
4,0,Sam only gave ROB bananas.,Sam also gave Rob oranges.,B,1,B,1,Sam only gave ROB bananas.,Sam also gave Rob oranges.,"the second statement is independent. The first one talks about bananas, while the second talks about oranges.",0.0,0.0,1,POS,2,f4,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-Cuak0TMcIonXsctVtGzjMeenrST3s,3
5,0,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,A,1,A,0,Sam only gave BILL bananas.,Sam didn’t give Bill grapes.,"if Sam only gave Bill bananas, then it follows that he didn’t give him grapes or anything else.",0.0,0.037037037037037035,2,NEG,2,f4,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-Cuak0TMcIonXsctVtGzjMeenrST3s,3
6,1,Sam only gave Ellen ORANGES.,Sam didn't give Ellen grapes.,A,1,A,0,Sam only gave ELLEN oranges.,Sam didn’t give Ellen grapes.,"if Sam only gave Ellen oranges, it follows that he didn’t give her grapes or any other fruit.",0.0,0.03571428571428571,2,NEG,2,f4,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-Cuak0TMcIonXsctVtGzjMeenrST3s,3
7,1,Sam only gave Mary BANANAS.,Sam didn't give Ellen bananas.,B,1,B,0,Sam only gave MARY bananas.,Sam didn’t give Ellen bananas.,"these are independent. The first statement is about Mary, and the second is about Ellen.",0.0,0.034482758620689655,2,NEG,1,f4,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-Cuak0TMcIonXsctVtGzjMeenrST3s,3
8,0,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,A,1,A,1,Sam only gave BILL bananas.,Sam didn’t give Tom bananas.,"if Sam only gave Bill bananas, then he did not give bananas to Tom or anyone else.",0.0,0.037037037037037035,1,NEG,1,f4,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-Cuak0TMcIonXsctVtGzjMeenrST3s,3
9,0,Sam only gave Sue ORANGES.,Sam didn't give Sue grapes.,A,1,A,0,Sam only gave SUE oranges.,Sam didn’t give Sue grapes.,"if Sam only gave Sue oranges, that entails he didn’t give her grapes or any other fruit.",0.0,0.038461538461538464,2,NEG,2,f4,audio,openai,gpt-4o-audio-preview,20260105_085542,chatcmpl-Cuak0TMcIonXsctVtGzjMeenrST3s,3
