example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id
0,0,Sam only gave ROB apples.,Sam didn't give Sue apples.,A,1,A,1,Sam only gave ROB apples.,Sam didn't give Sue apples.,"only Rob received apples, so Sue did not receive apples.",0.0,0.0,1,NEG,1,f6,oracle,openai,gpt-5,20251218_174413,
1,0,Sam only gave SUE grapes.,Sam also gave Sue oranges.,B,1,B,1,Sam only gave SUE grapes.,Sam also gave Sue oranges.,S1 restricts grape recipients to Sue but says nothing about other items Sue may have received.,0.0,0.0,1,POS,2,f6,oracle,openai,gpt-5,20251218_174413,
2,0,Sam only gave SUE grapes.,Sam didn't give Sue bananas.,B,1,B,1,Sam only gave SUE grapes.,Sam didn't give Sue bananas.,"S1 addresses who got grapes, not whether Sue got bananas.",0.0,0.0,1,NEG,2,f6,oracle,openai,gpt-5,20251218_174413,
3,0,Sam only gave Mary GRAPES.,Sam also gave Ellen grapes.,B,1,B,1,Sam only gave Mary GRAPES.,Sam also gave Ellen grapes.,"S1 restricts what Mary received (only grapes), not whether Ellen received grapes.",0.0,0.0,2,POS,1,f6,oracle,openai,gpt-5,20251218_174413,
4,0,Sam only gave Rob ORANGES.,Sam also gave Rob bananas.,C,1,C,1,Sam only gave Rob ORANGES.,Sam also gave Rob bananas.,"S1 says Rob received only oranges, which conflicts with also receiving bananas.",0.0,0.0,2,POS,2,f6,oracle,openai,gpt-5,20251218_174413,
5,0,Sam only gave Sue BANANAS.,Sam didn't give Sue grapes.,A,1,A,1,Sam only gave Sue BANANAS.,Sam didn't give Sue grapes.,"if Sue received only bananas, she did not receive grapes.",0.0,0.0,2,NEG,2,f6,oracle,openai,gpt-5,20251218_174413,
6,0,Sam only gave Tom GRAPES.,Sam didn't give Tom apples.,A,1,A,1,Sam only gave Tom GRAPES.,Sam didn't give Tom apples.,"if Tom received only grapes, he did not receive apples.",0.0,0.0,2,NEG,2,f6,oracle,openai,gpt-5,20251218_174413,
7,0,Sam only gave TOM bananas.,Sam didn't give Tom grapes.,B,1,B,1,Sam only gave TOM bananas.,Sam didn't give Tom grapes.,"S1 says only Tom received bananas (among recipients), not what Tom received besides bananas.",0.0,0.0,1,NEG,2,f6,oracle,openai,gpt-5,20251218_174413,
8,0,Sam only gave Rob APPLES.,Sam also gave Rob grapes.,C,1,C,1,Sam only gave Rob APPLES.,Sam also gave Rob grapes.,"S1 says Rob received only apples, which conflicts with also receiving grapes.",0.0,0.0,2,POS,2,f6,oracle,openai,gpt-5,20251218_174413,
9,0,Sam only gave ELLEN grapes.,Sam also gave Ellen oranges.,B,1,B,1,Sam only gave ELLEN grapes.,Sam also gave Ellen oranges.,S1 restricts grape recipients to Ellen but does not restrict other items Ellen may have received.,0.0,0.0,1,POS,2,f6,oracle,openai,gpt-5,20251218_174413,
