example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,0,Sam only gave SUE apples.,Sam also gave Rob apples.,C,1,C,1,Sam only gave SUE apples.,Sam also gave Rob apples.,"the prosodic focus in S1 is on ""SUE,"" meaning Sam gave apples to Sue and no one else. S2 says Sam also gave Rob apples, which contradicts that exclusivity.",0.0,0.0,1,POS,1,f4,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubeTjSJGUbcixzKxxLKwmS3Wla5c,3
1,0,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,B,1,B,0,Sam only gave BILL apples.,Sam didn’t give Mary apples.,"the prosodic focus in S1 is on ""BILL,"" meaning Sam gave apples to Bill and no one else. S2 talks about Mary not getting apples, which doesn’t confirm or contradict who else received apples besides Bill, so they are independent.",0.0,0.037037037037037035,2,NEG,1,f4,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubeTjSJGUbcixzKxxLKwmS3Wla5c,3
2,0,Sam only gave MARY oranges.,Sam also gave Ellen oranges.,C,1,C,1,Sam only gave MARY oranges.,Sam also gave Ellen oranges.,"the prosodic focus in S1 is on ""MARY,"" meaning Sam gave oranges to Mary and no one else. S2 states that Sam also gave Ellen oranges, which contradicts the exclusivity implied by S1.",0.0,0.0,1,POS,1,f4,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubeTjSJGUbcixzKxxLKwmS3Wla5c,3
3,0,Sam only gave Ellen APPLES.,Sam didn't give Tom apples.,B,0,A,0,Sam only gave ELLEN apples.,Sam didn’t give Tom apples.,"the prosodic focus in S1 is on ""ELLEN,"" meaning Sam gave apples to Ellen and no one else. S2 states that Sam didn’t give Tom apples, which is consistent with S1’s exclusivity.",0.0,0.038461538461538464,2,NEG,1,f4,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubeTjSJGUbcixzKxxLKwmS3Wla5c,3
4,0,Sam only gave ROB bananas.,Sam also gave Rob oranges.,B,0,C,1,Sam only gave ROB bananas.,Sam also gave Rob oranges.,"the prosodic focus in S1 is on ""ROB,"" meaning Sam gave bananas to Rob and no one else. S2 says Sam also gave Rob oranges, which contradicts this focus, as it implies that Rob received something other than just bananas.",0.0,0.0,1,POS,2,f4,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubeTjSJGUbcixzKxxLKwmS3Wla5c,3
5,0,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,A,1,A,0,Sam only gave BILL bananas.,Sam didn’t give Bill grapes.,"the prosodic focus in S1 is on ""BILL,"" meaning Sam gave bananas to Bill and no one else. S2 states that Sam didn’t give Bill grapes, which aligns with S1’s implication that Bill only received bananas.",0.0,0.037037037037037035,2,NEG,2,f4,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubeTjSJGUbcixzKxxLKwmS3Wla5c,3
6,1,Sam only gave Ellen ORANGES.,Sam didn't give Ellen grapes.,A,1,A,1,Sam only gave Ellen ORANGES.,Sam didn’t give Ellen grapes.,"the prosodic focus in S1 is on ""ORANGES,"" meaning Sam gave only oranges to Ellen and nothing else to Ellen. S2 confirms that Sam didn’t give Ellen grapes, which matches the exclusivity in S1.",0.0,0.03571428571428571,2,NEG,2,f4,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubeTjSJGUbcixzKxxLKwmS3Wla5c,3
7,1,Sam only gave Mary BANANAS.,Sam didn't give Ellen bananas.,B,1,B,1,Sam only gave Mary BANANAS.,Sam didn’t give Ellen bananas.,"the prosodic focus in S1 is on ""BANANAS,"" meaning Sam gave only bananas to Mary (and not oranges, etc.). S2 talks about Ellen not getting bananas, which does not relate to or affect who Mary received bananas from, making it independent.",0.0,0.034482758620689655,2,NEG,1,f4,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubeTjSJGUbcixzKxxLKwmS3Wla5c,3
8,0,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,A,1,A,1,Sam only gave BILL bananas.,Sam didn’t give Tom bananas.,"the prosodic focus in S1 is on ""BILL,"" meaning Sam gave bananas only to Bill and no one else. S2 confirms that Sam didn’t give Tom bananas, which is consistent with S1’s exclusivity.",0.0,0.037037037037037035,1,NEG,1,f4,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubeTjSJGUbcixzKxxLKwmS3Wla5c,3
9,0,Sam only gave Sue ORANGES.,Sam didn't give Sue grapes.,A,1,A,0,Sam only gave SUE oranges.,Sam didn’t give Sue grapes.,"the prosodic focus in S1 is on ""oranges,"" meaning Sam gave Sue only oranges and no other fruits. S2 confirms Sue didn’t receive grapes, which aligns with the exclusivity conveyed by S1.",0.0,0.038461538461538464,2,NEG,2,f4,audio,openai,gpt-audio,20260105_095313,chatcmpl-CubeTjSJGUbcixzKxxLKwmS3Wla5c,3
