example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,1,Sam only gave ROB apples.,Sam didn't give Sue apples.,A,1,A,1,Sam only gave ROB apples.,Sam didn't give Sue apples.,"the focus is on Rob receiving the apples. Saying that Sam only gave Rob apples means that no one else, including Sue, received apples. Therefore, S2 is entailed by S1.",0.0,0.0,1,NEG,1,f6,audio,openai,gpt-4o-audio-preview,20260105_092634,chatcmpl-CubC2ehu8qPeUEVwvnO8oZn4sVHW0,0
1,1,Sam only gave SUE grapes.,Sam also gave Sue oranges.,B,0,A,1,Sam only gave SUE bananas.,Sam didn't give Sue grapes.,"the focus is on Sue receiving bananas. Saying that Sam only gave Sue bananas means that he did not give her anything else, including grapes. So S2 is entailed by S1.",0.2,0.38461538461538464,1,POS,2,f6,audio,openai,gpt-4o-audio-preview,20260105_092634,chatcmpl-CubC2ehu8qPeUEVwvnO8oZn4sVHW0,0
2,1,Sam only gave SUE grapes.,Sam didn't give Sue bananas.,B,0,A,1,Sam only gave TOM grapes.,Sam didn't give Tom apples.,"the focus is on Tom receiving grapes. Saying that Sam only gave Tom grapes means that no other item, including apples, was given to Tom. Therefore, S2 is entailed by S1.",0.125,0.2962962962962963,1,NEG,2,f6,audio,openai,gpt-4o-audio-preview,20260105_092634,chatcmpl-CubC2ehu8qPeUEVwvnO8oZn4sVHW0,0
3,1,Sam only gave Mary GRAPES.,Sam also gave Ellen grapes.,B,0,A,0,Sam only gave TOM bananas.,Sam didn't give Tom grapes.,"the focus is on Tom receiving bananas. By saying that Sam only gave Tom bananas, it implies he didn’t give him anything else, including grapes. Hence S2 is entailed by S1.",0.36,0.46153846153846156,2,POS,1,f6,audio,openai,gpt-4o-audio-preview,20260105_092634,chatcmpl-CubC2ehu8qPeUEVwvnO8oZn4sVHW0,0
4,1,Sam only gave Rob ORANGES.,Sam also gave Rob bananas.,C,1,C,0,Sam only gave ROB apples.,Sam also gave Rob grapes.,"the focus is on Rob receiving apples. Saying that Sam only gave Rob apples means Rob did not get anything else. S2 contradicts S1 by stating Rob also received grapes, making both statements incompatible.",0.2,0.2,2,POS,2,f6,audio,openai,gpt-4o-audio-preview,20260105_092634,chatcmpl-CubC2ehu8qPeUEVwvnO8oZn4sVHW0,0
5,0,Sam only gave Sue BANANAS.,Sam didn't give Sue grapes.,A,0,C,0,Sam only gave ELLEN grapes.,Sam also gave Ellen oranges.,"the focus is on Ellen receiving grapes. By stating that Sam only gave Ellen grapes, it means she received nothing else. S2 contradicts this by saying Ellen also got oranges, which can’t be true if S1 is true.",0.34615384615384615,0.5185185185185185,2,NEG,2,f6,audio,openai,gpt-4o-audio-preview,20260105_092634,chatcmpl-CubC2ehu8qPeUEVwvnO8oZn4sVHW0,0
6,0,Sam only gave Tom GRAPES.,Sam didn't give Tom apples.,A,1,A,0,Sam only gave SUE oranges.,Sam didn't give Sue bananas.,"the focus is on Sue receiving oranges. Saying that Sam only gave Sue oranges means she didn’t receive any other item, including bananas. Thus, S2 is entailed by S1.",0.24,0.2962962962962963,2,NEG,2,f6,audio,openai,gpt-4o-audio-preview,20260105_092634,chatcmpl-CubC2ehu8qPeUEVwvnO8oZn4sVHW0,0
7,0,Sam only gave TOM bananas.,Sam didn't give Tom grapes.,B,0,C,1,Sam only gave MARY oranges.,Sam also gave Mary apples.,"the focus is on Mary receiving oranges. If Sam only gave Mary oranges, it means she received nothing else. S2 contradicts this by saying Mary also got apples, so it's a contradiction.",0.34615384615384615,0.5769230769230769,1,NEG,2,f6,audio,openai,gpt-4o-audio-preview,20260105_092634,chatcmpl-CubC2ehu8qPeUEVwvnO8oZn4sVHW0,0
8,0,Sam only gave Rob APPLES.,Sam also gave Rob grapes.,C,0,A,0,Sam only gave ROB oranges.,Sam didn't give Rob apples.,"the focus is on Rob receiving oranges. Saying Sam only gave Rob oranges means Rob didn’t receive any other item, including apples. So S2 is entailed by S1.",0.2,0.4230769230769231,2,POS,2,f6,audio,openai,gpt-4o-audio-preview,20260105_092634,chatcmpl-CubC2ehu8qPeUEVwvnO8oZn4sVHW0,0
9,0,Sam only gave ELLEN grapes.,Sam also gave Ellen oranges.,B,0,C,1,Sam only gave TOM apples.,Sam also gave Tom oranges.,"the focus is on Tom receiving apples. If Sam only gave Tom apples, it means Tom received no other items. S2 contradicts S1 by stating that Tom also got oranges, hence it is contradictory.",0.34615384615384615,0.18518518518518517,1,POS,2,f6,audio,openai,gpt-4o-audio-preview,20260105_092634,chatcmpl-CubC2ehu8qPeUEVwvnO8oZn4sVHW0,0
