example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold
0,1,Sam only gave ELLEN grapes.,Sam didn't give Tom grapes.,A,1,A,1,Sam only gave ELLEN grapes.,Sam didn't give Tom grapes.,"the focus in S1 is on ""Ellen,"" meaning Sam gave grapes only to Ellen and no one else. Therefore, it follows that Sam did not give grapes to Tom.",0.0,0.0,1,NEG,1,f3,audio,openai,gpt-audio,20260105_101608,chatcmpl-CubwTzpauSfsWOvM6l5hPnzdMicen,0
1,1,Sam only gave Ellen APPLES.,Sam didn't give Ellen oranges.,A,1,A,1,Sam only gave Ellen APPLES.,Sam didn't give Ellen oranges.,"the focus in S1 is on ""apples,"" meaning Sam gave only apples to Ellen and nothing else. Therefore, it follows that Sam did not give Ellen oranges.",0.0,0.0,2,NEG,2,f3,audio,openai,gpt-audio,20260105_101608,chatcmpl-CubwTzpauSfsWOvM6l5hPnzdMicen,0
2,1,Sam only gave Rob GRAPES.,Sam also gave Ellen grapes.,B,1,B,1,Sam only gave Rob GRAPES.,Sam also gave Ellen grapes.,"the focus in S1 is on ""grapes,"" meaning Sam gave Rob only grapes and nothing else. It does not exclude the possibility that Sam gave grapes to others, such as Ellen. Therefore, S2 is independent.",0.0,0.0,2,POS,1,f3,audio,openai,gpt-audio,20260105_101608,chatcmpl-CubwTzpauSfsWOvM6l5hPnzdMicen,0
3,1,Sam only gave Rob APPLES.,Sam also gave Ellen apples.,B,1,B,1,Sam only gave Rob APPLES.,Sam also gave Ellen apples.,"the focus in S1 is on ""apples,"" meaning Sam gave Rob only apples and nothing else. It does not exclude the possibility that Sam gave apples to others, such as Ellen. Therefore, S2 is independent.",0.0,0.0,2,POS,1,f3,audio,openai,gpt-audio,20260105_101608,chatcmpl-CubwTzpauSfsWOvM6l5hPnzdMicen,0
4,1,Sam only gave Ellen APPLES.,Sam didn't give Bill apples.,B,1,B,1,Sam only gave Ellen APPLES.,Sam didn't give Bill apples.,"the focus in S1 is on ""apples,"" meaning Sam gave Ellen only apples and nothing else. It does not exclude or entail whether Sam gave apples to other people like Bill. Therefore, S2 is independent.",0.0,0.0,2,NEG,1,f3,audio,openai,gpt-audio,20260105_101608,chatcmpl-CubwTzpauSfsWOvM6l5hPnzdMicen,0
5,0,Sam only gave Rob APPLES.,Sam didn't give Sue apples.,B,0,A,1,Sam only gave Rob APPLES.,Sam didn't give Sue apples.,"the focus in S1 is on ""Rob,"" meaning Sam gave apples only to Rob and no one else. Therefore, it follows that Sam did not give apples to Sue.",0.0,0.0,2,NEG,1,f3,audio,openai,gpt-audio,20260105_101608,chatcmpl-CubwTzpauSfsWOvM6l5hPnzdMicen,0
6,0,Sam only gave ROB oranges.,Sam also gave Rob apples.,B,0,C,1,Sam only gave ROB oranges.,Sam also gave Rob apples.,"the focus in S1 is on ""Rob,"" meaning Sam gave oranges only to Rob and no one else. This does not, however, restrict the item given. S2 states that Sam gave Rob another item (apples), which contradicts the notion that oranges were the only item given to Rob.",0.0,0.0,1,POS,2,f3,audio,openai,gpt-audio,20260105_101608,chatcmpl-CubwTzpauSfsWOvM6l5hPnzdMicen,0
7,0,Sam only gave ROB apples.,Sam also gave Rob grapes.,B,0,C,1,Sam only gave ROB apples.,Sam also gave Rob grapes.,"the focus in S1 is on ""Rob,"" meaning Sam gave apples only to Rob and not to anyone else. S2 says Sam gave Rob grapes too, which contradicts the idea that apples were the only thing Rob received.",0.0,0.0,1,POS,2,f3,audio,openai,gpt-audio,20260105_101608,chatcmpl-CubwTzpauSfsWOvM6l5hPnzdMicen,0
8,0,Sam only gave ROB bananas.,Sam didn't give Ellen bananas.,A,1,A,1,Sam only gave ROB bananas.,Sam didn't give Ellen bananas.,"the focus in S1 is on ""Rob,"" meaning Sam gave bananas only to Rob and no one else. Therefore, it follows that Sam did not give bananas to Ellen.",0.0,0.0,1,NEG,1,f3,audio,openai,gpt-audio,20260105_101608,chatcmpl-CubwTzpauSfsWOvM6l5hPnzdMicen,0
9,0,Sam only gave Mary APPLES.,Sam also gave Ellen apples.,B,0,C,0,Sam only gave MARY apples.,Sam also gave Ellen apples.,"the focus in S1 is on ""Mary,"" meaning Sam gave apples only to Mary and no one else. S2 states that Sam also gave apples to Ellen, which directly contradicts S1.",0.0,0.0,2,POS,1,f3,audio,openai,gpt-audio,20260105_101608,chatcmpl-CubwTzpauSfsWOvM6l5hPnzdMicen,0
